CremonaReference,Discriminant,Point,Height,Provable
1225a1,-40,(11/2 : 1/8*(-245*s - 4) : 1),0.979777884272597685410823960,0

1225a2,280,(11/2 : 1/8*(175*s - 4) : 1),0.757163484109581097292858595,0

1225a3,NA,NA,E1,NA

1225b1,-20,(-1 : -5/2*s : 1),0.431581047890639395992892473,0

1225b2,-15,(-16 : 1/2*(-5*s + 15) : 1),0.219180266895754260580732523,0

1225b3,140,(9 : 1/2*(35*s - 10) : 1),0.431581047890639395992892473,0

1225b4,665,(44 : 1/2*(105*s - 45) : 1),1.29376606278989644909999177,0

1225c1,5,(10 : 1/2*(-25*s - 1) : 1),0.128947546512996433043966912,0

1225d1,-35,(0 : 1/2*(245*s - 1) : 1),0.290131979654241974348925552,0

1225e1,-35,(-15 : 1/2*(-175*s + 15) : 1),0.175059577791148966853010518,0

1225e2,NA,NA,E1,NA

1225f1,-7,(-3 : 1/2*(35*s + 3) : 1),0.175059577791148966853010518,0

1225f2,NA,NA,E1,NA

1225g1,5,(2 : 1/2*(25*s - 3) : 1),0.175059577791148966853010518,0

1225g2,NA,NA,E1,NA

1225h1,1,(0 : -3 : 1),0.175059577791148966853010518,1

1225h2,NA,NA,E1,NA

1225i1,-35,(-23 : 1/2*(-35*s - 1) : 1),0.531703997666693363193846607,0

1225i2,NA,NA,E1,NA

1225j1,-7,(-12 : 1/2*(35*s - 1) : 1),0.132925999416673340798461652,0

1225j2,-159,(1/2*(-s - 83) : 8*s + 69 : 1),1.08273841552242816457695823,0

