CremonaReference,Discriminant,Point,Height
2106a1,-3,(2*s : -2*s - 6 : 1),0.262466596456658534384182991


2106a2,-15,(10 : -12*s - 5 : 1),0.932740374590262191835809729


2106b1,-51,(-20 : -156*s + 10 : 1),0.394485460160268048122448670


2106c1,-3,(3*s - 5 : 3*s + 34 : 1),0.146101282374471333573775696


2106d1,13,(-s : s + 6 : 1),0.237486306627695540129645011


2106d2,1,(37 : 215 : 1),0.262466596456658534384182991


2106e1,1,(33 : -4 : 1),0.0754829654332320130038912173


2106f1,-3,(s + 2 : 3*s : 1),0.146101282374471333573775696


