CremonaReference,Discriminant,Point,Height
2688a1,-8,(6 : 21/2*s : 1),0.207831345863353193392711598


2688a2,-4,(-1 : -84*s : 1),0.387471519846565926858058457


2688b1,8,(8 : -3/2*s : 1),0.227866427918681408078234054


2688b2,8,(1 : 9*s : 1),0.455732855837362816156468108


2688c1,-8,(1/2*(s + 2) : -s + 2 : 1),0.517142341303354157862098051


2688c2,-3,(2*s - 5 : 8*s + 12 : 1),0.428572343336319762363941741


2688d1,-4,(0 : 9/2*s : 1),0.455732855837362816156468108


2688d2,-4,(-3 : 42*s : 1),0.227866427918681408078234054


2688e1,-136,(-17 : 147/2*s : 1),0.900964899633755944628950166


2688e2,824,(69 : 81*s : 1),1.63082679615848358640985931


2688f1,-8,(-4 : 3/2*s : 1),0.472881307926718485284144786


2688f2,-8,(-s - 1 : -2*s - 16 : 1),0.343276546058539754583442948


2688g1,-8,(-1 : 21*s : 1),0.387471519846565926858058457


2688g2,-4,(11 : 42*s : 1),0.207831345863353193392711598


2688h1,136,(17 : 147/2*s : 1),0.900964899633755944628950166


2688h2,-824,(-69 : -81*s : 1),1.63082679615848358640985931


2688i1,8,(4 : -3/2*s : 1),0.472881307926718485284144786


2688i2,8,(3*s + 5 : 6*s + 24 : 1),0.236440653963359242642072393


2688j1,-24,(1/2*(-7*s - 12) : -7*s - 84 : 1),0.193735759923282963429029229


2688j2,1,(1 : -168 : 1),0.387471519846565926858058457


2688k1,-8,(-8 : 3/2*s : 1),0.227866427918681408078234054


2688k2,-8,(3*s - 7 : 6*s - 48 : 1),0.113933213959340704039117027


2688l1,1,(61 : 378 : 1),0.169636757266626599387471553


2688l2,-68,(-35 : -294*s : 1),0.900964899633755944628950166


2688m1,1,(29 : -126 : 1),0.196614212587196875739189257


2688m2,1,(26 : -147 : 1),0.393228425174393751478378514


2688n1,-4,(-3/2*s : -3*s - 6 : 1),0.389543637258622312707991760


2688n2,-24,(s - 9 : -2*s - 24 : 1),0.272221146052484585132037600


2688o1,-760,(65 : -63*s : 1),1.50513748505609522320338865


2688o2,17,(-7 : -756*s : 1),0.910648711443194011207075224


2688p1,-4,(-8 : 21/2*s : 1),0.196614212587196875739189257


2688p2,-4,(-5 : 42*s : 1),0.393228425174393751478378514


2688q1,8,(1/2*(-3*s + 6) : -3*s + 6 : 1),0.236440653963359242642072393


2688q2,1,(9 : 12 : 1),0.472881307926718485284144786


2688r1,56,(1/2*(3*s + 2) : -6*s + 42 : 1),0.103915672931676596696355799


2688r2,1,(-11 : -84 : 1),0.207831345863353193392711598


2688s1,8,(1/2*(7*s + 20) : 21*s + 28 : 1),0.385358927057084287616441414


2688s2,8,(17 : 21*s : 1),0.196614212587196875739189257


2688t1,-24,(0 : -1/2*s : 1),0.464367651591534308675200089


2688t2,40,(-s + 3 : -2*s + 8 : 1),0.437536319191708977432299182


2688u1,-8,(1/2*(-3*s + 6) : 6*s + 6 : 1),0.113933213959340704039117027


2688u2,1,(15 : 12 : 1),0.227866427918681408078234054


2688v1,-8,(-3 : 21/2*s : 1),0.393228425174393751478378514


2688v2,-8,(-17 : 21*s : 1),0.196614212587196875739189257


2688w1,8,(1/2*(-s + 4) : -s + 6 : 1),0.428572343336319762363941741


2688w2,24,(-s + 1 : -2*s : 1),0.232183825795767154337600045


2688x1,60,(1/2*(-s + 4) : -s + 6 : 1),0.585118733274780141520091566


2688x2,-7,(2*s + 1 : -4*s : 1),0.313251046622626624221055863


