CremonaReference,Discriminant,Point,Height
2904a1,-8,(s - 1 : -s + 5 : 1),0.448287011976760869949057889


2904a2,-3,(-8 : -2*s : 1),0.318786543128996510089854400


2904b1,924,(48 : -99*s : 1),1.06605254500461281906661110


2904b2,44,(-7 : 99*s : 1),1.85266291788809229235866250


2904c1,77,(26 : 132*s : 1),0.843242551343944996185737174


2904d1,-264,(-3/2 : -11/8*s : 1),0.539636932338589557218451683


2904d2,-8,(-s - 12 : -s - 38 : 1),0.708079888028680172590798824


2904d3,-264,(-18 : 22*s : 1),0.539636932338589557218451683


2904d4,220,(-18 : 22*s : 1),0.748483442887781093524448945


2904d5,616,(26 : 66*s : 1),1.31824327659681045931306876


2904d6,616,(26 : 22*s : 1),1.03248761839766222005686272


2904e1,88,(-4 : -66*s : 1),0.835049957997178078865343672


2904e2,220,(18 : 99*s : 1),0.758820032352049331799322409


2904f1,1,(-1 : 18 : 1),0.0865638613548990461336846156


2904g1,-132,(18 : 11*s : 1),0.367292479243266000833739735


2904g2,-88,(-4 : 22*s : 1),0.601987372997042563043582076


2904h1,33,(-7 : 33*s : 1),0.637573086257993020179708799


2904h2,561,(48 : 22*s : 1),1.11226556320661593647840461


2904i1,104,(-3*s + 14 : -9*s + 96 : 1),0.569581570242161259729373485


2904i2,-4,(10 : -54*s : 1),0.191257987805544525163442107


2904j1,-4,(-8 : 27*s : 1),0.279327478561008562756900700


2904k1,88,(-18 : -22*s : 1),0.823221395994967009001016160


2904k2,-308,(26 : -22*s : 1),0.949438296678227314471264430


2904k3,-308,(-40 : -99*s : 1),0.857506855762577265002166494


2904k4,-660,(-10/3 : 242/9*s : 1),0.563277566234152922957475873


2904l1,1,(-6 : 6 : 1),0.358946168561009179235110880


2904l2,-8,(3*s - 8 : 15*s + 24 : 1),0.179473084280504589617555440


2904m1,-11,(7 : 198*s : 1),0.0865638613548990461336846156


2904n1,-68,(1/2*(-3*s + 12) : 12*s - 3 : 1),0.638062654245062583877190265


2904n2,-55,(-26 : 22*s : 1),0.606194726034012669779419475


2904n3,-111,(-37 : -242*s : 1),2.20485926748782912504540569


2904n4,429,(-48 : -44*s : 1),1.26244657245543491587011287


2904o1,85,(-37 : -2178*s : 1),2.66595675421706513780613566


2904o2,88,(-48 : -2178*s : 1),0.178239312613947098693044714


