CremonaReference,Discriminant,Point,Height,Provable
1984a1,-24,(-6 : -s : 1),0.138376171542203760316547108,0

1984b1,8,(-4*s + 6 : 8*s - 48 : 1),0.509209228999570853256778920,0

1984b2,152,(-2*s - 2 : 8*s + 88 : 1),0.650110611356827936926985655,0

1984b3,408,(-2*s + 30 : 8*s - 296 : 1),0.739429457629323071259360022,0

1984b4,728,(2*s + 30 : 24*s - 648 : 1),1.11103772145033697009710565,0

1984c1,8,(1 : -s : 1),0.139865896684415692980475597,1

1984d1,8,(-2*s + 9 : -12*s + 24 : 1),0.594890238074928367405766435,0

1984d2,56,(-2*s + 9 : -8*s + 40 : 1),0.376776912744898294140612978,0

1984e1,8,(2 : -s : 1),0.251689110000221347941467186,1

1984f1,248,(7 : -s : 1),0.446519652494510557925074352,0

1984f2,-3,(-12 : -31*s : 1),0.607906735866428001127051674,0

1984g1,-8,(-2 : -s : 1),0.251689110000221347941467186,1

1984h1,-248,(-7 : -s : 1),0.446519652494510557925074352,0

1984h2,12,(12 : -31/2*s : 1),0.607906735866428001127051674,0

1984i1,24,(6 : -s : 1),0.138376171542203760316547108,0

1984j1,-40,(2 : 4*s : 1),0.522741163726952621649737713,0

1984j2,-168,(-14 : -4*s : 1),0.862686975191518533157938582,0

1984j3,-868,(42 : 48*s : 1),1.84982791544684578019935937,0

1984j4,-120,(-2*s - 14 : -8*s - 232 : 1),0.631891430788723819177660791,0

1984k1,-8,(-1 : -s : 1),0.139865896684415692980475597,1

1984l1,-8,(2*s - 1 : 8 : 1),0.296448116096889826215007378,0

1984l2,40,(2*s + 7 : 8*s + 24 : 1),0.334339896604892314187759345,0

