CremonaReference,Discriminant,Point,Height
2704a1,104,(-4 : 26*s : 1),0.236753544889946375835650794


2704b1,-52,(-4 : -13/2*s : 1),0.335503105637288920066347507


2704c1,-4,(0 : 1/2*s : 1),0.335503105637288920066347507


2704d1,-4,(1 : 4*s : 1),0.169814351278407866757577374


2704d2,364,(-39 : -32*s : 1),0.357523529830863459401373661


2704e1,-52,(13 : -52*s : 1),0.169814351278407866757577374


2704e2,NA,NA,E1


2704f1,156,(0 : 13/2*s : 1),0.180117663379085318297847137


2704f2,156,(13 : 13*s : 1),0.360235326758170636595694275


2704g1,-143,(-30 : -26*s : 1),0.924844933864121571525478335


2704g2,73,(2 : 118*s : 1),4.35775637647842615488493333


2704g3,NA,NA,E1


2704h1,12,(0 : -s : 1),0.342596420166365374340680777


2704h2,92,(12 : -s : 1),0.592078438160927671586192501


2704i1,156,(-4 : 13*s : 1),0.342596420166365374340680777


2704i2,524,(-56 : 169*s : 1),1.27501467539449367390960570


2704j1,-4,(13 : -338*s : 1),0.790541730182175806266404492


2704j2,113,(-39 : 1352*s : 1),2.58691077037207996249796736


2704k1,-20,(-13 : -13/2*s : 1),0.137326262475738796571061439


2704l1,-260,(0 : -169/2*s : 1),0.681653018758031695290357319


2704m1,104,(30 : 104*s : 1),0.607696321988947407308344321


2704m2,NA,NA,E1


2704n1,-4,(2*s - 2 : 2*s + 20 : 1),0.190145447420520302112627175


2704n2,-452,(-6 : 16*s : 1),1.09367572280666411706126792


