CremonaReference,Discriminant,Point,Height
2832a1,8,(4 : -12*s : 1),0.307680726030444920745041295


2832a2,28,(-4*s + 20 : 20*s + 184 : 1),0.191271872004331424104837505


2832b1,28,(18 : -6*s : 1),0.505199558624947122602343006


2832b2,-8,(3*s + 10 : 39*s - 24 : 1),0.360342127291188090146144008


2832b3,1,(-58 : 24 : 1),0.720684254582376180292288017


2832b4,-868,(2*s + 6 : -8*s - 12 : 1),1.02902457574056221721100736


2832c1,-4,(2 : 16*s : 1),0.172243499245766081949303049


2832d1,12,(6 : -2*s : 1),0.343526040727934918108691456


2832d2,12,(-2*s + 10 : -8*s + 60 : 1),0.171763020363967459054345728


2832e1,-59,(6 : -96*s : 1),0.307629288329404135769846741


2832f1,-20,(-1 : -3/2*s : 1),0.337076387504428497008415559


2832f2,76,(-3*s + 20 : -18*s + 150 : 1),0.342457752743252056250885056


2832g1,NA,NA,E1


2832g2,73,(52 : 1458*s : 1),1.66807034299925401157659222


