CremonaReference,Discriminant,Point,Height,Provable
2739a1,-91,(-9 : 1/2*(33*s + 9) : 1),0.986478464833016521435457293,0

2739a2,-211,(-3*s - 12 : 1/2*(39*s + 861) : 1),0.702293168316435506756065825,0

2739b1,-3,(3 : 1/2*(-33*s - 1) : 1),0.0818270629775415789862410384,0

2739c1,-4,(-6 : 1/2*(-9*s + 6) : 1),0.925390805119302900385092761,0

2739c2,21,(1/2*(-9*s + 25) : 1/2*(45*s - 179) :  1),0.782919538374304585153555939,0


2739c3,-35,(-3*s + 8 : 1/2*(39*s + 121) : 1),0.733344194604912567186606806,0

2739c4,29,(19 : 1/2*(-33*s - 19) : 1),0.704307433904956859229763340,0

2739d1,37,(1/2*(-3*s + 55) : 28 : 1),1.41409964923066763707132205,0

2739d2,60,(20 : 1/2*(-363*s - 20) : 1),1.12019764401814495526490532,0

2739d3,NA,NA,E1,NA

2739d4,345,(-70 : -121*s + 35 : 1),1.23433610478321250821270584,0

2739e1,677,(11 : 1/2*(249*s - 11) : 1),2.90755434413561149906405887,0

2739f1,-8,(-11 : 11*s + 5 : 1),1.05412461937609534900523350,0

2739f2,-7,(4 : 1/2*(99*s - 5) : 1),0.240690199458307831442600933,0

2739g1,-3,(1/2*(-s + 1) : -2 : 1),0.552951560130241641160381187,1

