CremonaReference,Discriminant,Point,Height,Provable
1170a1,141,(-4/3 : 1/9*(-520*s + 6) : 1),0.750062818145013733197774412,0

1170a2,284,(29/2 : 1/8*(845*s - 58) : 1),1.44863088787040563887141990,0

1170b1,156,(s - 2 : s - 25 : 1),0.556026871317463832167738452,0

1170b2,520,(-s + 14 : 1/2*(-15*s - 378) : 1),0.902259481433156714018236179,0

1170b3,1,(19 : 166 : 1),0.447270808912007567895273953,0

1170b4,105,(7 : 1/2*(-39*s - 7) : 1),0.564833049406460109584746231,0

1170c1,-39,(1/2*(3*s - 1) : 3*s - 29 : 1),0.236028613852316227198461241,0

1170c2,13,(3*s + 7 : -15*s + 55 : 1),0.118014306926158113599230620,0

1170c3,1,(67 : -65 : 1),0.944114455409264908793844964,0

1170c4,1,(-2 : 118 : 1),0.236028613852316227198461241,0

1170d1,1,(50 : -385 : 1),0.456283456685839728432302551,0

1170d2,-39,(1/2*(3*s + 13) : 1/2*(27*s - 65) : 1),0.228141728342919864216151275,0

1170d3,-7,(-20 : 125*s + 10 : 1),0.641043423632462391319026514,0

1170d4,129,(1/2*(3*s + 85) : 1/2*(3*s + 331) : 1),0.391256409874869179667238416,0

1170d5,12,(-4 : 1/2*(-1755*s + 4) : 1),1.15095162802119784116563706,0

1170d6,105,(-7 : 1/2*(117*s + 7) : 1),0.429819270358810318629194205,0

1170e1,-15,(1/2*(3*s + 7) : 1/2*(3*s + 19) : 1),0.130008418425992552211258393,0

1170e2,12,(1/2*(-9*s + 4) : 9*s + 53 : 1),0.170897192985051462746304070,0

1170f1,21,(26 : 60*s - 13 : 1),0.132362345869273689082439942,0

1170f2,1,(-18 : 659 : 1),0.151437108061029691995528751,0

1170g1,-15,(1/2*(-9*s + 9) : 1/2*(45*s + 63) : 1),0.210104350634716956040331251,0

1170g2,-15,(-3 : 1/2*(-81*s + 3) : 1),0.420208701269433912080662502,0

1170g3,-4,(9*s : 162 : 1),0.260598960920945453049694240,0

1170g4,12,(1/2*(-15*s + 42) : 90*s + 372 : 1),0.343106291059971943098642818,0

1170h1,-47,(5 : -520*s - 3 : 1),0.750062818145013733197774412,0

1170h2,-852,(-85/2 : 1/8*(2535*s + 166) : 1),1.44863088787040563887141990,0

1170i1,-3,(-6 : 1/2*(-39*s + 5) : 1),0.447270808912007567895273953,0

1170i2,-35,(-2 : 1/2*(-13*s + 1) : 1),0.564833049406460109584746231,0

1170i3,-84,(1/2*(-3*s - 52) : 3*s + 134 : 1),0.396926699603540929940679428,0

1170i4,-308,(-35 : 1/2*(135*s + 34) : 1),1.74892951688395061590485160,0

1170j1,1,(5 : 42 : 1),0.104518806655806856145709059,0

1170j2,120,(1/2*(-3*s + 70) : -15*s - 198 : 1),0.0522594033279034280728545295,0

1170k1,-543,(-27 : 45*s + 13 : 1),1.27957158277789755432933907,0

1170k2,-111,(15 : -162*s - 8 : 1),1.28600111903900546821575339,0

1170k3,17,(9 : -2808*s - 5 : 1),0.528985596763505591339572326,0

1170k4,201,(-33 : -6591*s + 16 : 1),2.09175673327581392884608652,0

1170l1,-7,(-7 : -5*s + 3 : 1),0.557417356571025462851261602,0

1170l2,-91,(3*s + 9 : 1/2*(33*s - 127) : 1),0.488707522325938102667126188,0

1170l3,105,(3*s - 12 : -12*s + 73 : 1),0.308887808785223802394768501,0

1170l4,-3,(15*s : 337 : 1),0.195077358932453705186050133,0

1170m1,-3,(-4 : 1/2*(9*s + 3) : 1),0.293843436321051647545267041,0

1170m2,12,(1/2*(-9*s + 16) : -18*s + 9 : 1),0.188854463229702616638435296,0

1170m3,5,(-10 : 1/2*(-351*s + 9) : 1),0.563822963520946197347090518,0

1170m4,21,(2 : 1/2*(45*s - 3) : 1),0.337910184445709601051932327,0

1170n1,-23,(-4*s - 13 : 48*s + 112 : 1),0.306752144638717272573320069,0

1170n2,-15,(21 : 585*s - 11 : 1),0.297014698505597446643636130,0

1170n3,-712,(47 : 650*s - 24 : 1),2.72403260587069810283004256,0

1170n4,-24,(15 : 390*s - 8 : 1),1.34141193204427011016956759,0

