CremonaReference,Discriminant,Point,Height,Provable
2405a1,13,(7 : 1/2*(-185*s - 1) : 1),0.585433662460121512019546919,0

2405b1,1,(11 : -33 : 1),0.377697818536258309450871842,0

2405c1,41,(-28 : 1/2*(845*s + 27) : 1),1.40624491103234096474096816,0

2405c2,1,(-2 : -2437 : 1),0.425781247585964333696481959,0

2405d1,545,(1/2*(-s + 7) : 1/2*(5*s + 103) : 1),0.890490383698416887445585212,0

2405d2,12,(-13 : 1/2*(65*s + 12) : 1),0.792843126906602484554005830,0

2405d3,-660,(-43 : 1/2*(13*s + 42) : 1),1.31851568510226267391216948,0

2405d4,-4,(1/2*(-5*s - 18) : 5*s - 136 : 1),1.03335617469545996171219468,0

