CremonaReference,Discriminant,Point,Height,Provable
225a1,5,(1/2*(3*s + 5) : 3*s + 7 : 1),0.153640035013294478099076991,1

225a2,-3,(-3 : 1/2*(9*s - 1) : 1),0.153640035013294478099076991,0

225b1,5,(5 : 1/2*(15*s - 1) : 1),0.153640035013294478099076991,0

225b2,-15,(-15 : 1/2*(45*s - 1) : 1),0.153640035013294478099076991,0

225c1,-20,(1/2*(5*s - 2) : 5*s - 25 : 1),0.325078210998281531387058286,0

225c2,-20,(3/2 : 1/8*(225*s - 10) : 1),0.650156421996563062774116571,0

225c3,-231,(-36 : 1/2*(-75*s + 35) : 1),1.02226151728984040702142035,0

225c4,105,(-36 : 1/2*(-45*s + 35) : 1),0.689178076824089155313474288,0

225c5,105,(24 : 1/2*(-225*s - 25) : 1),0.344589038412044577656737144,0

225c6,65,(14 : 1/2*(125*s - 15) : 1),0.633804662724403378906826808,0

225c7,33,(6 : 1/2*(3933*s - 7) : 1),4.24701853616462880836008675,0

225c8,24,(-15 : 1/2*(729*s + 14) : 1),0.537222968112916282490309811,0

225d1,-120,(-5/2 : 1/8*(9*s - 4) : 1),0.277060067941381176520512314,0

225d2,120,(25/2 : 1/8*(-75*s - 4) : 1),0.361835155506331248715907352,0

225e1,1,(-5 : -23 : 1),0.0255880904512625789883957864,0

225e2,-20,(-5/2*s : 25*s - 13 : 1),0.261567815838338836058575536,0

