CremonaReference,Discriminant,Point,Height,Provable
544a1,12,(-1/2*s : 1/2*(-s - 2) : 1),0.358252424455409750481890134,1

544a2,8,(-s + 3 : -2*s + 10 : 1),0.357773357236689062790013218,0

544b1,8,(2 : -s : 1),0.522859354797957304271495729,0

544b2,8,(-2*s + 5 : 4*s - 20 : 1),0.261429677398978652135747864,0

544c1,-8,(-2 : -s : 1),0.522859354797957304271495729,0

544c2,-8,(2*s - 1 : 4*s - 12 : 1),0.261429677398978652135747864,0

544d1,24,(1/2*(s + 2) : 1/2*(s + 4) : 1),0.372400363091852164966325092,1

544d2,-4,(-2*s + 1 : 4*s + 2 : 1),0.399144030573004815458046630,0

544e1,8,(1/2*s : 1/2*(-s + 4) : 1),0.240116535523099287525668776,1

544e2,8,(2*s + 4 : 4*s + 14 : 1),0.480233071046198575051337552,0

544f1,28,(1/2*(s + 2) : 1/2*(s + 6) : 1),0.478355421490358167717782011,1

544f2,-8,(s : -2*s + 6 : 1),0.317137308297402153350636511,0

