CremonaReference,Discriminant,Point,Height
906a1,-43,(34 : 36*s - 17 : 1),1.11975913317711639251119428


906b1,-3,(-2 : -s + 1 : 1),0.0908760226230278169911136977


906c1,-8,(-3*s - 1 : 3*s + 15 : 1),0.421120253087759421862475881


906c2,-15,(4*s - 1 : 24*s - 66 : 1),0.331996215302313998037312681


906c3,-339,(17 : 128*s - 9 : 1),1.83181594628272583462812103


906d1,61,(s + 16 : 7*s - 67 : 1),0.705583106965204750943940679


906d2,29,(4*s + 17 : -16*s + 81 : 1),0.568198766991830346454200034


906e1,NA,NA,E1


906f1,-3,(-3 : -s + 1 : 1),0.120086323899201874774823157


906g1,-4,(-5 : -3*s + 2 : 1),0.225195127211140311295527637


906h1,1,(-8 : 40 : 1),0.0310859019166387397373990521


906i1,-4,(-2 : 1/2*(s + 2) : 1),0.385354087470711842432277016


