CremonaReference,Discriminant,Point,Height,Provable
2856a1,28,(-32 : -270*s : 1),1.09854538269014904851540012,0

2856a2,668,(-10 : -289*s : 1),1.69050843556180620843557450,0

2856b1,1,(67 : -714 : 1),0.0243405336726472561144012099,0

2856c1,24,(-s + 1 : -3*s - 15 : 1),0.689630339236267398202858312,0

2856c2,8,(3*s + 2 : 9*s - 6 : 1),0.480027889924866311733357466,0

2856c3,-120,(17 : -17/2*s : 1),1.14074296516945792873326360,0

2856c4,-20,(-3*s - 6 : -3*s + 66 : 1),0.457858335876698131448291275,0

2856d1,-4,(-3*s - 2 : -3*s - 6 : 1),0.356981671981867053620124183,0

2856d2,140,(-2*s + 12 : 8*s - 84 : 1),0.485715303892548410468562350,0

2856e1,977,(-45 : -126*s : 1),1.86852360631942603703963782,0

2856f1,-8,(2*s : -2*s + 2 : 1),0.703800205471453607361046260,0

2856f2,-8,(s - 6 : s - 20 : 1),0.435640813328443033611387367,0

2856f3,-132,(-6 : -14*s : 1),0.801318844236858353247402969,0

2856f4,60,(2*s - 2 : 8*s - 92 : 1),0.714625406382291379665844499,0

2856g1,-4,(4 : 14*s : 1),0.230389875392702097842560757,0

2856h1,61,(0 : -1944*s : 1),1.60422421661589061505432350,0

2856h2,NA,NA,E1,NA

2856h3,376,(-81 : 6426*s : 1),2.49490962196936683431828005,0

2856h4,NA,NA,E1,NA

2856i1,-3,(-5 : -2*s : 1),0.284326538480623807806396912,0

2856j1,1,(-7 : -126 : 1),0.0770416099543147299188554302,0

