CremonaReference,Discriminant,Point,Height
2537a1,-19,(-9 : 1/2*(s - 1) : 1),1.01814072741607893303986781


2537b1,NA,NA,E1


2537c1,-8,(5/4 : 1/16*(59*s - 18) : 1),0.760496719758285730961556661


2537d1,1,(26 : 147 : 1),0.467214984291538616568971638


2537e1,-136,(-s + 4 : 1/2*(-7*s - 42) : 1),0.866627630464839126761163086


2537e2,165,(1/2*(s + 5) : 2 : 1),1.27642652326396898779093905


2537e3,165,(-s - 4 : 1/2*(5*s + 71) : 1),1.00129391443433305945667110


2537e4,-195,(-s : 1/2*(-3*s - 19) : 1),0.988685975694862941688976285


