CremonaReference,Discriminant,Point,Height,Provable
2840a1,-4,(s + 5 : -s - 14 : 1),0.463645034001942349140739852,0

2840a2,24,(2*s + 23 : -16*s - 40 : 1),0.721485608690225253132289069,0

2840b1,-4,(17 : -125*s : 1),1.15207541069553210942730856,0

2840c1,77,(16 : -125*s : 1),1.56427532232242329290205011,0

2840c2,777,(-11 : -50*s : 1),1.49875512175641794575386511,0

2840d1,-4,(-9 : 10*s : 1),0.370601083509802386454800805,0

2840e1,-4,(-2*s + 1 : 2*s - 2 : 1),0.565098643852374654228908593,0

2840e2,8,(3*s + 3 : -s - 24 : 1),0.391608027567218182601989660,0

