CremonaReference,Discriminant,Point,Height,Provable
1197a1,21,(-2*s + 5 : 1/2*(-7*s + 37) : 1),0.451700264784099492371511526,0

1197a2,-3,(1/2*(-3*s + 1) : 1/2*(21*s + 7) : 1),0.325933791852546440020469869,0

1197b1,21,(1/2*(3*s + 35) : 1/2*(-15*s - 113) : 1),0.200167318920993387669428214,0

1197b2,-3,(1/2*(9*s - 1) : 1/2*(-27*s + 175) : 1),0.325933791852546440020469869,0

1197c1,-11,(-3 : 1/2*(-171*s + 3) : 1),0.513814892689517297931566537,0

1197c2,-24,(30 : 1/2*(-171*s - 30) : 1),0.342218660493150515529894052,0

1197d1,12,(-1 : 63/2*s : 1),0.227919481211849730079504903,0

1197d2,-15,(20 : 1/2*(-567*s - 21) : 1),0.202539483239508620853225466,0

1197e1,21,(1/2*(3*s - 5) : -3*s + 17 : 1),0.150843870653524301330048284,0

1197e2,21,(-13 : 1/2*(-9*s + 13) : 1),0.301687741307048602660096567,0

