CremonaReference,Discriminant,Point,Height
1254a1,21,(30 : 88*s - 15 : 1),0.215019053063666963895483921


1254a2,13,(14 : 528*s - 7 : 1),0.719052931165910600866985389


1254b1,-3,(0 : -2*s : 1),0.113406108897589667605489050


1254c1,209,(1/2*(s + 31) : 2*s - 60 : 1),0.183654957368104523193010948


1254c2,5,(0 : 66*s : 1),0.203769666894901896732374884


1254d1,209,(1/2*(3*s + 47) : -10*s - 169 : 1),0.327341212359022177307001903


1254d2,-3,(11*s - 2 : 83 : 1),0.223252525600539075850666445


1254e1,57,(1/2*(-s + 11) : -s + 11 : 1),0.155663799350907444610923861


1254e2,5,(6*s + 11 : -27*s - 75 : 1),0.220617391839485020615996609


1254f1,-7,(-17 : -57*s + 8 : 1),0.0937412822550918831470316115


1254g1,5,(3*s + 20 : -27*s + 45 : 1),0.242967756023034867397015888


1254g2,5,(16 : 1/2*(57*s - 17) : 1),0.485935512046069734794031776


1254g3,-8,(1/2*(17*s - 2) : -215*s + 204 : 1),1.53379521381517277009749191


1254g4,77,(13 : 57*s - 7 : 1),0.930319071450442433704473181


1254g5,-355,(-72 : 1/2*(-363*s + 71) : 1),0.924088806374394413959858518


1254g6,-91,(20 : 1/2*(243*s - 21) : 1),0.874660533702531598948456845


1254h1,12,(1/2*(-s + 12) : s + 4 : 1),0.558539776348644903422936733


1254h2,-8,(1/2*(7*s + 6) : 1/2*(33*s - 60) : 1),0.562475015600889732997250186


1254h3,-84,(1/2*(s - 60) : 1/2*(-s + 118) : 1),0.664622677419486215201165039


1254h4,-120,(-13 : 11*s + 6 : 1),0.910511463997685095637683680


1254h5,-259,(-36 : 1/2*(171*s + 35) : 1),1.58668065910397049542576033


1254h6,-104,(-5 : 1/2*(57*s + 4) : 1),0.951203640981625707196178143


1254i1,33,(2*s - 2 : -8*s + 34 : 1),0.154165453800421013383181861


1254i2,-8,(1/2*(3*s + 16) : -33*s + 8 : 1),0.308330907600842026766363721


1254i3,1,(-54 : 36 : 1),0.616661815201684053532727444


1254i4,-20,(-16 : 57*s + 8 : 1),0.587141889130490440036664781


1254j1,13,(17 : 1/2*(297*s - 17) : 1),0.221269182851637793978669580


1254j2,109,(29 : 1/2*(-363*s - 29) : 1),0.927881926023840891231996542


1254k1,33,(2 : 8*s - 1 : 1),0.372343348031995550883240852


1254k2,-4,(-2 : -361*s + 1 : 1),0.627107927882789413256867584


