CremonaReference,Discriminant,Point,Height
80a1,12,(1/3 : -5/9*s : 1),0.341880646331517318001632977


80a2,12,(1/2*(s + 2) : 1/2*(-s - 4) : 1),0.170940323165758659000816489


80a3,17,(-s + 10 : 5*s - 21 : 1),0.451159364219349434122181154


80a4,5,(-2*s + 3 : 6*s - 10 : 1),0.233348375749914310926604571


80b1,8,(2 : -s : 1),0.413436914009162454947041048


80b2,8,(1/2*(s + 2) : 1/2*(-s - 2) : 1),0.206718457004581227473520524


80b3,8,(-2 : -5*s : 1),0.137812304669720818315680349


80b4,8,(1/2*(5*s + 22) : 1/2*(-25*s - 70) : 1),0.0689061523348604091578401748


