CremonaReference,Discriminant,Point,Height
2482a1,-3,(0 : 34*s : 1),0.475527268022655871394628400


2482a2,-123,(2*s - 4 : -9*s + 117 : 1),0.620495767191508996631957570


2482b1,17,(1/2*(3*s + 7) : 1/2*(-7*s - 29) : 1),0.562804679979652871250747428


2482b2,-19,(2*s + 6 : 7*s + 2 : 1),0.428032907970155236086439048


2482c1,73,(1/2*(-s + 15) : 1/2*(5*s - 45) : 1),0.266676198671642776851223631


2482c2,-4,(1/2*(-5*s + 2) : -6*s - 11 : 1),0.452463534258848375131383884


2482d1,-8,(-s + 5 : 4*s - 5 : 1),0.552718092526073591828741116


2482d2,1,(18 : 100 : 1),0.577513799599536713625162886


2482e1,1,(13 : 25 : 1),0.143520521717207213443054675


