CremonaReference,Discriminant,Point,Height
2350a1,5,(7 : 5*s - 4 : 1),0.119799523757923008313373784


2350b1,-15,(-1 : 1/2*(-5*s + 1) : 1),0.354876559422252533356414409


2350b2,-20,(-6 : 1/2*(5*s + 6) : 1),0.504349606852749858984765656


2350c1,1,(15 : -20 : 1),0.336377719355743317018024570


2350c2,-31,(1/2*(-5*s - 25) : 45*s + 125 : 1),0.441840460716740286471793738


2350d1,5,(-6 : 80*s + 3 : 1),0.238092278251656674384944182


2350e1,NA,NA,E1


2350e2,485,(-13 : -235*s + 6 : 1),0.910427651099413221695920373


2350f1,40,(0 : -160*s : 1),0.971340273664588688828824871


2350g1,1,(-1 : -2 : 1),0.341493730186653528751992683


2350h1,-20,(1/2*(-5*s + 10) : 10*s - 40 : 1),0.408712861501411145638847118


2350i1,5,(12 : 50*s - 6 : 1),0.398440298898073363116489558


2350j1,-4,(-9/2 : 1/8*(-47*s + 18) : 1),0.660082109834344413621308091


2350k1,1,(28 : 80 : 1),0.108630137937314125458366711


2350l1,937,(45 : 125*s - 23 : 1),2.01796690872738839398404803


2350l2,1,(-35 : 4717 : 1),0.0890445241487513391690552541


2350m1,1,(15 : 17 : 1),0.0768309593099809028459861159


2350n1,-235,(-40 : 1/2*(5*s + 39) : 1),0.394684369008168900682853997


2350n2,17,(-2*s + 13 : -34*s - 244 : 1),0.817557356048681648107815106


2350o1,5,(-6 : 1/2*(-25*s + 5) : 1),0.341493730186653528751992683


