CremonaReference,Discriminant,Point,Height
2667a1,8,(1/2*(-9*s + 24) : -18*s + 70 : 1),0.276969838217523955069414977


2667a2,8,(-7 : 1/2*(63*s + 6) : 1),0.553939676435047910138829954


2667b1,-107,(-24 : 1/2*(-21*s - 1) : 1),0.781704627625053406779594863


2667c1,-7,(1/2*(s - 1) : 1/2*(s - 1) : 1),0.403147048522324945185152846


2667d1,21,(1/2*(-s + 11) : 6*s - 8 : 1),0.141221872413254183694202148


2667d2,1,(17 : -19 : 1),0.282443744826508367388404296


2667e1,-3,(0 : 1/2*(21*s - 1) : 1),0.224361472377926745294854800


2667e2,-7,(-22 : 1/2*(381*s - 1) : 1),0.878026762667627198694668625


