CremonaReference,Discriminant,Point,Height
924a1,-71,(14 : -77*s : 1),1.07100520405921028150133224


924b1,1,(24 : -121 : 1),0.103043272832281480406905581


924c1,-3,(-s + 1 : -2*s + 3 : 1),0.135621762560254437872613387


924d1,-4,(5 : -81/2*s : 1),0.230290746260695597366071581


924e1,1,(2 : 3 : 1),0.0549101014192409301061265255


924f1,-11,(10 : 63*s : 1),0.0458164234461792811929713724


924g1,-7,(1/2*(3*s + 3) : 3*s : 1),0.298827508402944345411356014


924g2,-3,(6 : -11*s : 1),0.214490656872597303388843842


924h1,1,(68 : -147 : 1),0.291147757722408305977533575


924h2,1,(-55 : 1029 : 1),0.218360818291806229483150181


