CremonaReference,Discriminant,Point,Height
441a1,-35,(7 : 1/2*(21*s - 1) : 1),0.770510324489095954962487913


441a2,105,(-21 : 1/2*(63*s - 1) : 1),0.770510324489095954962487913


441b1,-3,(-7 : 1/2*(-21*s - 1) : 1),0.298091926737864377127163996


441b2,1,(21 : -95 : 1),0.298091926737864377127163996


441c1,-3,(1/2*(-9*s + 1) : 1/2*(-45*s + 67) : 1),0.329813602891769771860687924


441c2,-35,(1/2*(7*s - 31) : -14*s + 216 : 1),0.236287448657739260252063571


441c3,-35,(23 : 1/2*(441*s - 23) : 1),0.472574897315478520504127142


441c4,840,(2 : 1/2*(63*s - 2) : 1),0.750484292387554336037853339


441c5,-427,(-19 : 1/2*(-819*s + 19) : 1),2.65974509719347872614678855


441c6,-35,(-19 : 1/2*(441*s + 19) : 1),0.236287448657739260252063571


441d1,21,(1/2*(-3*s + 11) : 1/2*(-9*s + 25) : 1),0.109590133447877130290366261


441d2,1,(16 : -40 : 1),0.219180266895754260580732523


441d3,-56,(1/2*(7*s - 24) : 1/2*(21*s - 332) :  1),0.345954366103741871460201422




441d4,-399,(-26 : 1/2*(-63*s + 25) : 1),1.29376606278989644909999177


441e1,-7,(-7 : 1/2*(63*s - 1) : 1),0.305080137578284050454699053


441e2,149,(-19/4 : 1/8*(6561*s - 4) : 1),3.00669527071273387600696416


441f1,1,(4 : -5 : 1),0.0762700343945710126136747632


441f2,-15,(-8 : 1/2*(-243*s - 1) : 1),0.0977659603582557810974084909


