CremonaReference,Discriminant,Point,Height
1136a1,8,(6 : -2*s : 1),0.268857151694412461296581640


1136b1,12,(9 : -8*s : 1),0.266412564020792752922474654


1136b2,60,(2*s + 1 : -8*s + 52 : 1),0.463146500014778608488097780


1136c1,-4,(-3 : 8*s : 1),0.0337891426380666310431270850


1136d1,-68,(-35 : 166*s : 1),3.63292081777879106522770650


1136e1,-4,(2 : 2*s : 1),0.180913710984373162944859214


1136f1,-8,(0 : -8*s : 1),0.399529513149319627415772845


1136f2,1,(-22 : 142 : 1),0.261994919893799581425759848


