CremonaReference,Discriminant,Point,Height
1986a1,-3,(2 : -4*s - 1 : 1),0.111108809581285455913037121


1986b1,-15,(-9 : 1/2*(s + 9) : 1),0.319086725295688946190891785


1986c1,5,(-10 : 108*s + 5 : 1),0.160693429167542617384892084


1986d1,-11,(-15 : 12*s + 7 : 1),0.442397772855653091104063493


1986d2,-11,(-6*s + 1 : -21*s - 52 : 1),0.221198886427826545552031747


1986e1,1,(47 : -216 : 1),0.189881641706182477588347275


1986f1,1,(1 : 2 : 1),0.234884041711317453404411651


1986g1,-47,(3*s - 13 : -3*s - 136 : 1),0.782849557970488003816919744


1986g2,-619,(-40 : -33*s + 20 : 1),3.98956569908872520181825727


