CremonaReference,Discriminant,Point,Height,Provable
330a1,-4,(-14 : 30*s + 7 : 1),0.298461370506676606434696449,0

330a2,-7,(9 : 1/2*(135*s - 9) : 1),0.257493905300286601113700653,0

330a3,65,(17 : 1/2*(-27*s - 17) : 1),1.21891508464702351844173249,0

330a4,-7,(21 : 1/2*(165*s - 21) : 1),0.128746952650143300556850326,0

330b1,5,(2*s + 4 : 4*s + 13 : 1),0.430223506868890635035134764,0

330b2,5,(-s + 5 : 5 : 1),0.215111753434445317517567382,0

330b3,-3,(-15 : 1/2*(-33*s + 15) : 1),0.477210181369999577007740078,0

330b4,13,(13 : 1/2*(-27*s - 13) : 1),0.503516697698903672694131489,0

330b5,-51,(-15 : 1/2*(55*s + 15) : 1),0.667265644891135053464923455,0

330b6,-3,(9 : 1/2*(-55*s - 9) : 1),0.238605090684999788503870039,0

330c1,-7,(3*s - 2 : -12*s - 28 : 1),0.123707621088674115904924262,0

330c2,-7,(9 : -33*s - 5 : 1),0.247415242177348231809848525,0

330c3,-7,(-7 : -225*s + 3 : 1),0.494830484354696463619697049,0

330c4,93,(-3*s + 30 : 39*s + 313 : 1),0.852872156956389758260948915,0

330c5,-979,(42 : 1/2*(375*s - 43) : 1),2.19978202790748994657708202,0

330c6,-187,(-2 : 1/2*(135*s + 1) : 1),0.724772764476668761635548130,0

330d1,185,(-23 : -144*s + 11 : 1),1.19785029488502738996069765,0

330d2,-23,(41 : -880*s - 21 : 1),1.12998278426515483445350073,0

330d3,-43,(-6 : 1/2*(-9375*s + 5) : 1),0.566098791928519749351408940,0

330d4,-31,(-19 : -1650*s + 9 : 1),1.13471044997031158148450402,0

330e1,5,(-2*s + 2 : -2*s + 4 : 1),0.130419034490173309994975585,0

330e2,5,(-3*s + 3 : -24 : 1),0.0652095172450866549974877928,0

330e3,60,(1/2*(-s + 36) : 5*s + 21 : 1),0.130419034490173309994975586,0

330e4,-11,(-5*s - 18 : 20*s - 101 : 1),0.130419034490173309994975585,0

