CremonaReference,Discriminant,Point,Height
1104a1,-11,(-s - 1 : -s - 5 : 1),0.561942532806390480897954596


1104a2,24,(-4*s + 12 : 16*s - 76 : 1),0.799615098597494895955181248


1104a3,-219,(-34 : 2*s : 1),1.39689136044086325801836602


1104a4,12,(4*s + 4 : 4*s - 36 : 1),0.485185297552949084147869085


1104b1,-8,(-19 : 81/2*s : 1),0.355560947514795087044379805


1104b2,-20,(-10 : -414*s : 1),0.817003411141904638786627201


1104c1,28,(-3/2*s : 1/2*(-9*s - 48) : 1),0.322518778932184231404636805


1104c2,13,(-3*s + 1 : -9*s - 15 : 1),0.388682976180296784270649370


1104c3,248,(-2*s + 18 : -8*s + 156 : 1),1.00916682594482042751653775


1104c4,-23,(-3*s - 7 : 3*s - 87 : 1),0.621384114630674942491721144


1104d1,-3,(s + 1 : -s - 3 : 1),0.319925433371375449674528634


1104d2,8,(-2*s + 6 : 8*s - 12 : 1),0.414975010466853511949486561


1104e1,-23,(3*s - 7 : -3*s + 69 : 1),0.214018802668778302240344661


1104e2,12,(2*s + 14 : 10*s - 48 : 1),0.107009401334389151120172330


1104f1,12,(8 : 6*s : 1),0.355033759711027419267041515


1104f2,12,(8 : -2*s : 1),0.177516879855513709633520758


1104g1,-52,(4 : -12*s : 1),0.448212410634459257167616311


1104g2,-280,(-20 : -24*s : 1),1.49725176216507382529100792


1104g3,1,(10 : 138 : 1),0.739526824685940856452497602


1104g4,-132,(16 : 46*s : 1),0.525432797907717413453064925


1104h1,12,(6 : -6*s : 1),0.477003506028725235350844780


1104h2,-20,(10 : 12*s : 1),0.582620142234874386022722878


1104h3,-20,(-10 : 54*s : 1),0.291310071117437193011361439


1104h4,12,(-2*s + 22 : 14*s + 12 : 1),0.119250876507181308837711195


1104i1,-4,(-6 : 6*s : 1),0.177368191340135968310889521


1104i2,-4,(-14 : 2*s : 1),0.354736382680271936621779041


