CremonaReference,Discriminant,Point,Height
2100a1,685,(2 : 35*s : 1),1.49562700937338917706467417


2100a2,-15,(-8 : -175*s : 1),0.869514355011618251352877951


2100b1,120,(12 : 15/2*s : 1),0.724732223098315723276237476


2100b2,40,(-8 : -35*s : 1),0.767883647952217976019990332


2100b3,-215,(-13 : -25*s : 1),0.928043697244131201972615105


2100b4,-120,(-28 : -105*s : 1),0.665404150618726357580605971


2100c1,-19,(3*s + 4 : -9*s - 6 : 1),0.515741740555956933969497492


2100c2,-40,(12 : 15*s : 1),0.292059410713404096528357250


2100c3,-120,(-8 : -35/2*s : 1),0.304478360212793906075810642


2100c4,-296,(-48 : 75*s : 1),1.86790129981861337867269586


2100d1,1,(-32 : 441 : 1),0.0537962523342587908054540108


2100e1,5,(-5*s + 2 : 25 : 1),0.137696409955773487008946664


2100e2,1,(2 : 50 : 1),0.275392819911546974017893327


2100f1,1,(12 : 45 : 1),0.105505222297839434535724265


2100g1,-3,(-8 : -25*s : 1),0.314924996786147638270774692


2100h1,-11,(s : -s + 2 : 1),0.491047444655370617000286540


2100h2,-3,(2 : -10*s : 1),0.249046258835394342518796761


2100i1,-40,(9/2 : 4725/8*s : 1),0.298319588447198092255944727


2100i2,-712,(-60 : -903*s : 1),3.58552378376065177152985197


2100j1,-15,(1/2*(-s + 1) : -s : 1),0.158441483670501216667169503


2100k1,1,(63 : 75 : 1),0.190392651967462386043581100


2100k2,1,(-32 : 1050 : 1),0.0951963259837311930217905500


2100l1,-35,(-2 : 15*s : 1),0.212225462072387210200802578


2100m1,85,(-37 : 375*s : 1),0.288473050550270665553891060


2100m2,805,(-72 : -210*s : 1),1.93723758853426655635084290


2100n1,-15,(3 : -5*s : 1),0.0977746900180160183725064647


2100n2,-15,(-12 : 10*s : 1),0.195549380036032036745012929


2100o1,685,(48 : -105*s : 1),0.904532352016668020665358766


2100p1,-15,(-7 : -15*s : 1),0.498092517670788685037593522


2100p2,-15,(8 : 50*s : 1),0.249046258835394342518796761


2100q1,-8,(1/2 : 945/8*s : 1),0.298319588447198092255944727


2100q2,-323,(-4 : 126*s : 1),1.15664324338753917006951216


2100r1,1,(14 : 21 : 1),0.137769046883166551007877341


2100r2,-3,(7*s + 5 : 70*s + 189 : 1),0.320705373915279476094127493


