CremonaReference,Discriminant,Point,Height,Provable
147a1,-3,(1/2*(3*s - 1) : 3*s + 8 : 1),0.329813602891769771860687924,0

147a2,8,(1/2*(-3*s - 12) : 3*s + 31 : 1),0.547063316944596909727566689,0

147a3,-280,(-1 : -21/2*s : 1),0.750484292387554336037853339,0

147a4,105,(-8 : 1/2*(49*s + 7) : 1),0.472574897315478520504127142,0

147a5,777,(48 : 1/2*(-77*s - 49) : 1),2.27470424110109154375991449,0

147a6,105,(6 : 1/2*(49*s - 7) : 1),0.236287448657739260252063571,0

147b1,21,(9 : 1/2*(7*s - 1) : 1),0.0762700343945710126136747632,0

147b2,-35,(-19 : 1/2*(-567*s - 1) : 1),0.0977659603582557810974084909,0

147c1,-3,(-1 : 1/2*(-s - 1) : 1),0.0762700343945710126136747632,1

147c2,5,(3 : 1/2*(-81*s - 1) : 1),0.0977659603582557810974084909,0

