CremonaReference,Discriminant,Point,Height
2090a1,-7,(1/2*(5*s + 5) : 1/2*(-15*s - 5) : 1),0.310171866215410976346656001


2090a2,17,(1/2*(5*s + 11) : -5*s - 4 : 1),0.580357305067739059722443593


2090b1,-4,(-6 : -22*s + 3 : 1),0.352361776833952752229605256


2090b2,17,(1/2*(11*s + 15) : 65 : 1),0.629099136469350299760859572


2090c1,NA,NA,E1


2090d1,5,(5 : 57*s - 3 : 1),0.806679960354385015149622487


2090d2,-15,(25 : -19*s - 13 : 1),0.773936259407815557491639145


2090d3,13,(-19 : 40*s + 9 : 1),0.840551953881653827590865831


2090d4,-20,(29 : -484*s - 15 : 1),1.05091720691959150078057369


2090e1,988,(39/2 : 1/8*(11*s - 82) : 1),0.901950249317279618248971937


2090e2,-8,(1/2*(-13*s + 18) : 1/2*(77*s + 94) :  1),0.790024958539744606881965698




2090e3,1,(-17 : -68 : 1),0.526683305693163071254643799


2090e4,-52,(-5*s + 1 : 45*s - 146 : 1),0.996269087278600120866176571


2090f1,429,(-64 : 80*s + 32 : 1),0.817622879124063143114308079


2090f2,21,(32 : -1760*s - 16 : 1),1.04414139045316462606152645


2090f3,13,(-24 : -836*s + 12 : 1),0.897353842567816984007636590


2090f4,184,(-64 : 5320*s + 32 : 1),3.11644249485539721154964799


2090g1,-760,(-12/5 : 1/50*(-1331*s + 60) : 1),1.06631804840822829319970756


2090h1,-95,(1/2*(-3*s - 11) : 1/2*(-5*s - 137) :  1),0.442101371482446727388950844




2090h2,5,(-4*s + 16 : 28*s + 42 : 1),0.557772671250322880222198985


2090h3,429,(-3*s + 25 : 38*s + 718 : 1),1.30694835404684531822597366


2090h4,21,(2 : -55*s - 1 : 1),0.422018955636163232124264131


2090i1,1,(-7 : -24 : 1),0.166493109408285023126969737


2090j1,-15,(-17 : 44*s + 8 : 1),0.245341352406214759343087270


2090j2,-795,(-70 : 1/2*(-95*s + 69) : 1),2.35190088914040737515572853


2090k1,-607,(-38 : 722*s + 19 : 1),1.55690909194439712562166253


2090l1,1,(-2 : 5 : 1),0.380770049790704968706961371


2090l2,-40,(1/2*(s - 28) : -2*s - 13 : 1),0.190385024895352484353480685


2090m1,-7,(5*s + 1 : 5*s - 43 : 1),0.203269924379752190183671004


2090m2,-88,(8 : 25*s - 4 : 1),1.07655019476520763925452315


2090n1,44,(-2*s - 1 : 8*s + 44 : 1),0.472589278241052705239944982


2090n2,-8,(7 : 1/2*(121*s - 8) : 1),1.14403069371917663775105482


2090o1,1,(73 : 438 : 1),0.0793520378871292043957517620


