CremonaReference,Discriminant,Point,Height
2763a1,93,(1/2*(s + 5) : 1/2*(s + 11) : 1),0.863448876478717690342540207


2763a2,-35,(-s : 1/2*(-3*s - 19) : 1),0.520802560154433889444899137


2763b1,12,(1/2*(3*s + 14) : 6*s - 4 : 1),0.699383734200891219047758385


2763b2,105,(3*s + 25 : 1/2*(33*s + 433) : 1),0.520802560154433889444899137


2763c1,-39,(-13 : 1/2*(9*s - 1) : 1),0.666006372737449284758085128


2763c2,-123,(1/2*(3*s + 13) : 1/2*(15*s + 251) :  1),0.830542178957728267164334880




2763d1,1,(6 : -5 : 1),0.330399139474661041367936637


2763e1,1,(2 : -6 : 1),0.422242419313851899090385120


2763f1,157,(13 : 1/2*(-189*s - 1) : 1),3.57827611931885842285485025


2763g1,1,(1 : -5 : 1),0.409727917189761832562472981


2763h1,1,(0 : -5 : 1),0.390609385621051342612929652


