CremonaReference,Discriminant,Point,Height
2420a1,33,(0 : 121*s : 1),0.658958403805761497420457428


2420a2,NA,NA,E1


2420b1,-3,(-4 : 5*s : 1),0.374433003531283589550432639


2420b2,-24,(-19 : -5*s : 1),0.748134711784974891735422397


2420c1,5,(-2*s + 2 : 4*s - 10 : 1),0.489771296841650213896375079


2420c2,8,(14 : 5*s : 1),0.248406854847182005425644022


2420d1,-55,(-4 : 22*s : 1),0.529189348903147712643748448


2420d2,-11,(-4 : 638*s : 1),1.90652778461793752392233582


2420e1,165,(29 : 11*s : 1),0.326221266817101401343868164


2420e2,88,(18 : -11*s : 1),0.413436914009162454947041048


2420e3,1,(29 : 121 : 1),0.485506214408242400879155470


2420e4,88,(-26 : -55*s : 1),0.137812304669720818315680349


2420f1,-55,(15 : -11*s : 1),0.205172181382787473046923707


2420f2,-88,(4 : 55*s : 1),0.454806837069134440095819353


2420g1,-11,(-4 : -110*s : 1),0.731357122231622860362489373


2420g2,264,(10/3 : 275/9*s : 1),0.598082574602039051824317257


2420g3,145,(51 : 121*s : 1),1.88044021469632619642134564


2420g4,NA,NA,E1


