CremonaReference,Discriminant,Point,Height,Provable
128a1,-8,(1/2*(s - 2) : 2 : 1),0.108082791143379508129018891,1

128a2,8,(-s + 3 : -2*s + 8 : 1),0.216165582286759016258037782,1

128b1,-8,(-s + 1 : -2*s : 1),0.108082791143379508129018891,1

128b2,-8,(-2 : 1/2*s : 1),0.216165582286759016258037782,1

128c1,-4,(1/2*(-s + 4) : -s + 2 : 1),0.432331164573518032516075563,1

128c2,-4,(1 : 2*s : 1),0.216165582286759016258037782,1

128d1,8,(-s + 3 : -2*s + 8 : 1),0.108082791143379508129018891,1

128d2,8,(1/2*(-s + 4) : -s + 2 : 1),0.216165582286759016258037782,1

