CremonaReference,Discriminant,Point,Height
1302a1,-955,(-46 : 36*s + 23 : 1),1.67641316419888170237439137


1302a2,-19,(34 : 372*s - 17 : 1),1.53289638010475215000253380


1302b1,5,(0 : 294*s : 1),0.305530519516823899697346724


1302b2,813,(2*s + 68 : 7*s + 723 : 1),1.00381763507985978017730923


1302c1,-3,(-2 : -14*s + 1 : 1),0.150517338563063800836744263


1302c2,-3,(14*s + 2 : -63*s + 34 : 1),0.0752586692815319004183721313


1302d1,61,(5 : -48*s - 3 : 1),0.848370308940585816751224684


1302d2,101,(5 : -336*s - 3 : 1),1.41520964038316625104707513


1302e1,1,(0 : -2 : 1),0.373611707588945009774290176


1302e2,-3,(-s - 3 : 7*s + 7 : 1),0.186805853794472504887145088


1302f1,1,(-68 : 128 : 1),0.127247401246163835527481061


1302f2,1,(94 : -709 : 1),0.254494802492327671054962124


1302g1,-3,(2*s + 3 : 4*s - 5 : 1),0.118269341178610895940402544


1302g2,1,(13 : -1 : 1),0.236538682357221791880805088


1302h1,-3,(-3*s + 8 : -15*s - 6 : 1),0.569658645863017574287368298


1302h2,-31,(-2*s + 13 : 9*s - 100 : 1),0.438964089631337512198093878


1302h3,-427,(-21 : -8*s + 10 : 1),1.23007100060468978915322696


1302h4,-91,(-27 : -31*s + 13 : 1),0.913660360332852698143258782


1302i1,93,(-7 : 7*s + 3 : 1),0.257507112934560144846920278


1302i2,-211,(-35 : 28*s + 17 : 1),1.73341847864455412429981276


1302j1,17,(23 : -24*s - 12 : 1),0.492701319566303289857308091


1302j2,-55,(-5 : -54*s + 2 : 1),0.981485883471897533633349508


1302j3,-235,(64 : 1/2*(-651*s - 65) : 1),0.891298884985929970189342802


1302j4,-115,(-12 : 1/2*(243*s + 11) : 1),0.946679870858045799704732573


1302k1,1,(3 : 5 : 1),0.187406709798274016341866372


1302l1,-15,(-6*s + 15 : 72*s - 11 : 1),0.284531201027520000754742407


1302l2,-55,(41 : -186*s - 21 : 1),0.546232370234657494329524336


1302l3,-715,(10 : 1/2*(-651*s - 11) : 1),1.92430414984093341234800343


1302l4,-119,(49 : 62*s - 25 : 1),0.864473403758380620731756142


1302l5,NA,NA,E1


1302l6,-715,(-48 : 1/2*(567*s + 47) : 1),1.20511423744258964340302087


1302m1,1,(32 : -124 : 1),0.0698731677051294778686357791


1302n1,-3,(0 : 6*s : 1),0.509874222305822694111992349


1302n2,-3,(-6*s + 4 : 27*s + 13 : 1),0.254937111152911347055996175


1302n3,-3,(-3*s + 10 : 1/2*(-33*s - 79) : 1),0.509874222305822694111992349


1302n4,13,(5 : 1/2*(21*s - 5) : 1),0.500488672955890919449808156


1302o1,-15,(-16 : 21*s + 8 : 1),0.494259034599288300597844111


1302o2,-11,(-6 : -42*s + 3 : 1),0.611843529044209085708967688


1302o3,124,(1/2*(7*s + 58) : -28*s + 311 : 1),0.553299559575757351846510492


1302o4,-291,(-1 : 1/2*(-49*s + 1) : 1),1.25904384086610552126197556


1302p1,-3,(-5 : 1/2*(-21*s + 5) : 1),0.177217779476742182893482959


