CremonaReference,Discriminant,Point,Height
1472a1,8,(3 : -s : 1),0.103067236811636715445912720


1472b1,-8,(-s + 1 : -s : 1),0.377798363609300783036241128


1472b2,-4,(6 : -23/2*s : 1),0.469641310301086536321313722


1472c1,24,(2 : -2*s : 1),0.538265324648664777750755040


1472c2,24,(-2*s + 6 : -8*s + 8 : 1),0.269132662324332388875377520


1472d1,-24,(-2 : 16*s : 1),0.0990304840435172921998959419


1472d2,-104,(-34 : -32*s : 1),0.928708189679238208142493980


1472e1,8,(-1 : -s : 1),0.123130911201876540327916332


1472f1,8,(2 : -s : 1),0.0498083972980648266401690939


1472g1,-8,(-8 : -s : 1),0.255896742483322200321384489


1472h1,-24,(-2 : 2*s : 1),0.538265324648664777750755040


1472h2,8,(-6 : -4*s : 1),0.408316753352652611225555688


1472i1,24,(2 : -16*s : 1),0.0990304840435172921998959419


1472i2,104,(34 : -32*s : 1),0.928708189679238208142493980


1472j1,-8,(1 : -s : 1),0.123130911201876540327916332


1472k1,8,(8 : -s : 1),0.255896742483322200321384489


1472l1,-8,(-2 : -s : 1),0.0498083972980648266401690939


1472m1,184,(5 : -s : 1),0.442882836729193212480962704


1472m2,8,(-s + 7 : 3*s - 16 : 1),0.158998904335743478156553805


1472n1,-8,(-3 : -s : 1),0.103067236811636715445912720


