CremonaReference,Discriminant,Point,Height,Provable
2415a1,-4,(-7/2 : 1/8*(21*s + 10) : 1),0.427230861097009433469172397,0

2415a2,8,(1/2*(9*s + 12) : 1/2*(-45*s + 2) : 1),0.335637556517329198426740383,0

2415a3,65,(12 : 1/2*(69*s - 13) : 1),0.684715045009989063289087521,0

2415a4,28,(1/2*(-5*s + 42) : -35*s + 59 : 1),0.478702522234548194416617553,0

2415b1,85,(10 : 1/2*(805*s - 1) : 1),1.68998042094906829164289634,0

2415c1,-71,(-45 : 1/2*(567*s - 1) : 1),1.02374491352948257537042159,0

2415d1,-3,(1/2*(5*s + 3) : -5*s + 7 : 1),0.257765927525366353077130680,0

2415d2,-7,(7 : 1/2*(-25*s - 1) : 1),0.461308308809718121346259181,0

2415e1,5,(1/2*(7*s + 11) : 1/2*(-21*s - 59) : 1),0.395734630114056874644358015,0

2415e2,29,(1/2*(-3*s + 21) : 1/2*(-3*s + 77) :  1),0.408135415988336263211695208,0


2415e3,60,(31 : -9*s - 16 : 1),1.08960165478088126174493204,0

2415e4,24,(-1 : -23/2*s : 1),0.785248539507397962543572193,0

2415f1,12,(-2/3 : 1/18*(-115*s + 6) : 1),0.449764076377111255501007146,0

2415f2,8,(1/2*(-15*s + 26) : 1/2*(-105*s - 268) :  1),0.249316627332242051304169452,0


2415f3,140,(38 : 1/2*(245*s - 38) : 1),1.57376205883565287254980522,0

2415f4,8,(-4 : 1/2*(225*s + 4) : 1),0.498633254664484102608338903,0

2415g1,-11,(1/2*(-7*s - 23) : 28*s + 84 : 1),0.702095334527444240138225631,0

2415g2,-4,(3/2 : 1/8*(-805*s - 10) : 1),0.420195025951936239606105982,0

2415h1,69,(1/2*(-s + 7) : -3*s - 19 : 1),0.268965120803879124331433106,0

2415h2,1,(-3 : -33 : 1),0.537930241607758248662866211,0

2415h3,-23,(-3*s - 26 : 30*s + 151 : 1),0.268965120803879124331433106,0

2415h4,-8,(-6 : 1/2*(69*s + 6) : 1),0.588413273442871359297030682,0

2415i1,69,(1/2*(-5*s + 23) : 1/2*(-15*s + 161) :  1),0.0866512034443976259254403082,0


2415i2,1,(29 : 158 : 1),0.173302406888795251850880616,0

