CremonaReference,Discriminant,Point,Height
510a1,5,(6 : 102*s - 3 : 1),0.0525508914465074974213927631


510a2,917,(44 : -45*s - 22 : 1),1.56259212926921886156084790


510b1,-3,(-1 : 48*s : 1),0.137337126117197666349271961


510b2,-104,(-33 : -36*s + 16 : 1),1.14729179504472820419192158


510c1,-4,(1/2*(-3*s + 4) : 1/2*(-3*s + 12) : 1),0.144108350927201538147967069


510c2,-4,(7 : 1/2*(-9*s - 8) : 1),0.288216701854403076295934137


510d1,17,(-s - 2 : 5*s + 9 : 1),0.342397769435040525407859627


510d2,17,(5*s + 6 : 5*s + 39 : 1),0.171198884717520262703929814


510d3,-3,(-16 : 1/2*(375*s + 15) : 1),0.296951896363252415238435202


510d4,1,(21 : 74 : 1),0.342397769435040525407859627


510e1,33,(21 : -16*s - 11 : 1),0.493158829394482121838318225


510e2,145,(2*s - 3 : -9*s + 96 : 1),0.507919544053072724026763352


510e3,8,(1/2*(15*s - 34) : -45*s + 23 : 1),0.455264856274670957096193688


510e4,777,(2*s + 29 : 23*s - 684 : 1),0.983578295002170374222218944


510e5,-19,(12 : 1/2*(-255*s - 13) : 1),0.744074181853239868718248750


510e6,13,(28 : 1/2*(-255*s - 29) : 1),0.650633746863190310002155342


510e7,-388,(23 : 1/2*(-423*s - 24) : 1),3.53183718779963086425827981


510e8,-56,(33 : 1/2*(-225*s - 34) : 1),0.953064014227081572494562607


510f1,-3,(s + 1 : s + 1 : 1),0.357529769901825028046803583


510f2,-4,(1/2*(-5*s + 2) : -5*s - 8 : 1),0.266814134957512202308640948


510f3,-3,(-7 : 1/2*(-5*s + 7) : 1),0.357529769901825028046803584


510f4,-4,(s + 4 : 1/2*(7*s - 34) : 1),0.533628269915024404617281896


510g1,-4,(1/2*(-3*s + 2) : -9*s + 1 : 1),0.171901795805918916664015476


510g2,-4,(1/2*(-15*s - 2) : 1/2*(105*s + 136) :  1),0.343803591611837833328030952




510g3,-660,(-55/2 : 1/8*(-17*s + 110) : 1),0.589937571256788825018402968


510g4,-435,(49 : 1/2*(255*s - 49) : 1),2.62661810417379946310374169


