CremonaReference,Discriminant,Point,Height,Provable
1442a1,-8,(0 : 7/2*s : 1),0.247624327064424157241476621,0

1442b1,5,(10 : -28*s - 5 : 1),0.564439677092289338845923351,0

1442b2,149,(2*s + 42 : -25*s + 180 : 1),1.05374167319420088278732330,0

1442c1,-7,(1 : 1/2*(-s - 1) : 1),0.378020220562350749591628148,1

1442d1,-103,(1/2*(-s - 21) : 3*s - 21 : 1),0.486615274506851999658550194,0

1442d2,8,(s + 11 : 2*s + 10 : 1),0.243307637253425999829275098,0

1442e1,-103,(2*s - 5 : -6*s + 105 : 1),0.116910101239437569276427013,0

1442e2,1,(5 : 203 : 1),0.233820202478875138552854026,0

