CremonaReference,Discriminant,Point,Height
1980a1,-15,(4 : -3*s : 1),0.205172181382787473046923707


1980a2,-11,(2*s - 15 : -2*s - 44 : 1),0.241688541366451543754053519


1980b1,-3,(-10 : -3*s : 1),0.731357122231622860362489373


1980b2,8,(1 : -25*s : 1),0.598082574602039051824317257


1980b3,113,(3*s + 41 : -9*s - 342 : 1),0.715197622774692359631870307


1980b4,609,(59 : 66*s : 1),1.22048232346003512827812118


1980c1,-3,(-2 : -9*s : 1),0.205465656244813539079842625


1980c2,-8,(-11 : 9*s : 1),0.550373914806269513836538963


1980d1,69,(8 : 45*s : 1),0.715875966265079112980731591


1980d2,24,(8 : 495/2*s : 1),0.457388856344305184180501211


1980d3,201,(-58 : -375*s : 1),0.718429552356282158545957993


1980d4,NA,NA,E1


1980e1,1,(-2 : 45 : 1),0.173593392249524244194217451


1980e2,60,(-3*s + 13 : 21*s + 180 : 1),0.0867966961247621220971087256


1980f1,-35,(-3*s - 7 : 9*s + 90 : 1),0.415255658701866727989494581


1980f2,-115,(23 : 54*s : 1),1.18404794517624797144555349


1980f3,-39,(-3*s - 31 : -45*s + 180 : 1),0.470249104954847206783075338


1980f4,-24,(6*s + 11 : 78*s - 558 : 1),0.701733762806228776346823515


