CremonaReference,Discriminant,Point,Height,Provable
2050a1,-3,(2/3 : 1/9*(8000*s - 3) : 1),0.455775564545058669447114308,0

2050a2,-115,(34 : -1230*s - 17 : 1),1.76009902365067300010366842,0

2050a3,-467,(4 : 4625*s - 2 : 1),4.58826344498494791972457552,0

2050a4,-255,(-66 : 700*s + 33 : 1),2.47837279822845980515479340,0

2050b1,-4,(0 : -s : 1),0.419182718801584467901235135,1

2050c1,5,(-10 : 25*s + 5 : 1),0.175078938175225627007780198,0

2050c2,-15,(-20 : 50*s + 10 : 1),0.425402467539613727006027272,0

2050d1,305,(-25 : -25*s + 12 : 1),0.894790477485380902942466506,0

2050d2,165,(-5 : 205*s + 2 : 1),1.45710569827802224051412477,0

2050d3,-55,(-15 : -205*s + 7 : 1),0.420281054819929356236499799,0

2050d4,341,(-69 : -164*s + 34 : 1),1.66948995417049822154937646,0

2050e1,5,(0 : 1/2*(5*s - 1) : 1),0.224706924918878082228795361,0

2050e2,5,(-10 : 1/2*(5*s + 9) : 1),0.449413849837756164457590720,0

2050f1,5,(-5*s + 4 : -10*s - 40 : 1),0.224799968806714719742923560,0

2050f2,33,(29 : 25*s - 15 : 1),0.896609492084447070991945942,0

2050g1,-20,(-1 : -5*s : 1),0.419182718801584467901235135,0

