CremonaReference,Discriminant,Point,Height
2650a1,5,(7 : 25*s - 4 : 1),0.0821404264367575397930538968


2650b1,-35,(-10 : -80*s + 5 : 1),0.171218524777028220233575174


2650b2,-40,(-10 : 2120*s + 5 : 1),0.670970881751176374175011914


2650c1,-40,(-10 : 5*s + 5 : 1),0.450269018718676836281748584


2650c2,-52,(-21/2 : 1/8*(53*s + 42) : 1),1.18521858165192570697484811


2650d1,-4,(-5*s - 10 : 15*s - 40 : 1),0.305980240197802823596483971


2650e1,97,(-21 : 1/2*(265*s + 21) : 1),0.899754159956002491198701339


2650f1,5,(-5*s + 4 : 15*s - 15 : 1),0.215718110132676971998219780


2650f2,5,(9 : 25*s - 5 : 1),0.431436220265353943996439559


2650g1,-20,(2 : -25*s - 1 : 1),0.541826728310838137110430167


2650h1,-8,(-3 : -53*s + 1 : 1),0.814758241849907300563880220


2650h2,-35,(15 : -500*s - 8 : 1),0.616625805958429178000948255


2650i1,-20,(-8 : 10*s + 4 : 1),0.200486711790966404933606425


2650j1,305,(29 : -125*s - 15 : 1),0.768430338027589147163805572


2650k1,344,(-53/4 : 1/8*(-5512*s + 49) : 1),4.84915131995855732729072916


2650l1,5,(12 : -10*s - 6 : 1),0.0689126804035580700364358032


