CremonaReference,Discriminant,Point,Height,Provable
1666a1,-7,(1/2*(7*s - 9) : 1/2*(21*s - 69) : 1),0.188766463016672147130654962,0

1666b1,28,(1/2*(-7*s + 8) : 14*s - 27 : 1),0.435819185747254388073324563,0

1666b2,28,(15/2 : 1/8*(-119*s - 34) : 1),0.581092247663005850764432752,0

1666c1,5,(16 : 112*s - 8 : 1),0.0999546172459374445231120819,0

1666d1,-7,(1/2*(-7*s + 11) : 14*s - 15 : 1),0.160491727103936040949181866,0

1666d2,-7,(9 : 1/2*(-49*s - 9) : 1),0.320983454207872081898363732,0

1666e1,-7,(1/2*(s + 1) : 1/2*(s - 5) : 1),0.188766463016672147130654962,1

1666f1,-4,(-2 : 1/2*(s + 2) : 1),0.435819185747254388073324564,1

1666f2,-4,(-10 : 17*s + 5 : 1),0.145273061915751462691108188,0

1666g1,-119,(1/2*(-7*s - 27) : 1/2*(-7*s + 429) :  1),0.230545338615465134455058235,0


1666g2,1,(-24 : 428 : 1),0.461090677230930268910116470,0

1666h1,NA,NA,E1,NA

1666i1,-7,(-7*s - 12 : 77*s - 19 : 1),0.0986007243280140639330937848,0

1666j1,-7,(s + 2 : -s - 12 : 1),0.0986007243280140639330937848,0

1666k1,-35,(16 : 1/2*(49*s - 17) : 1),0.762676739104856966576222298,0

1666k2,140,(1/2*(7*s + 4) : -14*s + 23 : 1),0.335738932718157604638168929,0

1666k3,805,(-54 : 1/2*(-119*s + 53) : 1),1.11640363736156732136454134,0

1666k4,140,(-5 : 1/2*(-49*s + 4) : 1),0.671477865436315209276337859,0

1666l1,-595,(-22 : 1/2*(-7*s + 21) : 1),0.560163422009460834491626396,0

1666l2,-4,(-15 : -49*s + 7 : 1),0.690221804804320277693331609,0

1666l3,77,(-36 : 1/2*(119*s + 35) : 1),0.635083506193952251611387379,0

1666l4,8,(-11 : 1/2*(289*s + 10) : 1),0.484931050506137299010838551,0

1666m1,-7,(-1 : 28*s : 1),0.426962950765593946224763792,0

1666m2,-7,(-1 : 588*s : 1),0.480333319611293189502859266,0

1666n1,28,(1/2*(7*s - 6) : -14*s + 75 : 1),0.124036787232342275289216549,0

1666n2,28,(-24 : 1/2*(-49*s + 24) : 1),0.248073574464684550578433098,0

