CremonaReference,Discriminant,Point,Height,Provable
1824a1,12,(1/2*(-3*s + 6) : 1/2*(5*s - 18) : 1),0.553063989689429718701167994,0

1824a2,-3,(s + 1 : 5*s - 1 : 1),0.468010245936979278208311594,0

1824b1,1,(15 : 36 : 1),0.308157137692041639025598182,0

1824c1,5,(3*s + 15 : -18*s - 48 : 1),0.525786462330268471155196789,0

1824c2,5,(-7 : 12*s : 1),0.595027883685005643675490135,0

1824c3,40,(3*s + 6 : -18*s + 114 : 1),0.706647105313289897171149658,0

1824c4,5,(3*s - 3 : -3*s - 27 : 1),0.529741194707830452614366073,0

1824d1,1,(-19 : 228 : 1),0.0698178005309235645326969079,0

1824e1,-24,(-19 : -19*s : 1),0.999167610703536964195355722,0

1824f1,-15,(-s + 1 : 2*s + 4 : 1),0.675504890083295740453637306,0

1824f2,-3,(-7 : -4*s : 1),0.477521870466090637327113805,0

1824g1,-4,(-1 : 6*s : 1),0.233487045599991950978130848,0

1824h1,-8,(-3*s + 1 : 6*s + 12 : 1),0.215327521295589529188138305,0

1824i1,-3,(1/2*(-3*s - 21) : 1/2*(-21*s + 27) :  1),0.506974557096764722892177925,0


1824i2,-696,(-28 : -s : 1),1.16784682182793103602169233,0

1824i3,-20,(7 : 6*s : 1),0.595027883685005643675490135,0

1824i4,-40,(-3*s + 12 : -18*s + 6 : 1),0.706647105313289897171149658,0

1824j1,12,(1/2*(s + 6) : 1/2*(-3*s - 6) : 1),0.382956502184528837715455194,0

1824j2,24,(s + 4 : -2*s - 18 : 1),0.319564401919107931629705639,0

1824k1,17,(-s + 3 : 2*s - 12 : 1),0.685542633648096886329377258,0

1824k2,12,(-2*s - 1 : 4*s + 12 : 1),0.391086553973652843347014488,0

1824l1,-152,(-33 : -9*s : 1),0.567173793117866417803898850,0

