CremonaReference,Discriminant,Point,Height
1479a1,17,(7 : 1/2*(-9*s - 1) : 1),0.279296566581127009873636676


1479b1,1,(54 : -247 : 1),0.215822563398145779993143650


1479c1,1,(7 : -15 : 1),0.254491804172215515474365067


1479d1,13,(1/2*(-9*s + 29) : 1/2*(45*s - 227) :  1),0.497200092979414195384692009




1479d2,13,(1/2*(9*s - 5) : 1/2*(-45*s + 249) :  1),0.248600046489707097692346004




1479d3,253,(-3*s + 27 : 1/2*(15*s - 337) : 1),1.08453058128882905836973609


1479d4,280,(35 : 1/2*(-87*s - 36) : 1),0.946166202519338531409848779


1479e1,-3,(1/2*(3*s - 1) : 1/2*(-3*s - 5) : 1),0.376155393950026020949085820


1479f1,1,(44 : -44 : 1),0.890433144208322640868733645


1479f2,NA,NA,E1


1479g1,-23,(1/2*(3*s - 13) : 15*s - 11 : 1),0.382156364660126276704750624


