CremonaReference,Discriminant,Point,Height
2358a1,-3,(-2 : -9*s + 1 : 1),0.174260585947607640790354364


2358b1,-3,(4 : -9*s - 2 : 1),0.217987798214522664646448772


2358c1,33,(1/2*(s + 3) : -s - 3 : 1),0.655442793112439637453407171


2358c2,-8,(1/2*(-s - 8) : 1/2*(-9*s + 12) : 1),0.407111141095527667085873925


2358d1,NA,NA,E1


2358e1,5,(6*s + 12 : 36*s - 117 : 1),0.171434972029516316697837129


2358e2,21,(-8 : -72*s + 4 : 1),0.637792789813988962240805873


2358f1,-211,(2 : -36*s - 1 : 1),1.52513310727610020794917950


2358g1,-39,(-21 : 1/2*(243*s + 21) : 1),0.461539111206905571964115505


2358g2,NA,NA,E1


2358h1,-3,(6 : -12*s - 3 : 1),0.0565319063595418891286969617


2358i1,-3,(-10 : -27*s + 5 : 1),0.189798803501259466195538347


2358j1,-3,(0 : 18*s : 1),0.0390640832730812815996392257


2358k1,21,(8 : 9*s - 4 : 1),0.338933053685910605597659009


2358k2,12,(1/2*(-9*s + 40) : -45*s + 44 : 1),0.227940066663428690154243847


2358l1,-655,(-s - 6 : -2*s + 68 : 1),0.489874814529367320323123412


2358l2,-7,(19 : -432*s - 10 : 1),1.91337836944196688672241762


2358m1,1,(1 : 2 : 1),0.174260585947607640790354364


2358n1,1,(-1 : 3 : 1),0.217987798214522664646448772


2358o1,24,(1/2*(-3*s + 2) : 1/2*(-3*s - 2) : 1),0.468730884229210628706439802


2358o2,21,(3*s + 19 : 1/2*(33*s + 223) : 1),0.437826910851275793213966597


2358p1,1,(31 : 752 : 1),0.161902648664067972599727910


2358q1,285,(-3*s + 26 : -36*s - 1062 : 1),2.90596991406715503037484160


2358r1,1,(15 : 10 : 1),0.0557197463679946928737177666


2358s1,-3,(9 : -27*s - 5 : 1),0.0529930284474966414117771675


2358t1,-39,(5 : 6*s - 3 : 1),0.685066610863683141121769928


2358t2,-8,(1/2*(-3*s - 38) : -42*s - 27 : 1),0.530080728417553484846637636


2358t3,-852,(-19 : -63*s + 9 : 1),2.49657565722549643998092614


2358t4,-35,(30 : 1/2*(-131*s - 31) : 1),0.799951840726502640757185324


2358u1,-3,(-2 : 1/2*(-3*s + 1) : 1),0.215052649067317505703011220


2358v1,-4,(-7 : 1/2*(-9*s + 6) : 1),0.246727317731876531784288716


2358w1,-24,(-7 : -36*s + 3 : 1),0.639582312754265141858980800


2358x1,-8,(-3 : 1/2*(-27*s + 2) : 1),0.470250024660531272948030189


2358x2,12,(3*s + 3 : -21*s + 88 : 1),0.340051671815595552389933939


2358y1,NA,NA,E1


