CremonaReference,Discriminant,Point,Height
2682a1,-3,(-2 : -18*s + 1 : 1),0.116071437122739236900219251


2682b1,NA,NA,E1


2682c1,-15,(1/2*(-3*s + 11) : 1/2*(-3*s + 35) :  1),0.567965427779630815326591631




2682c2,33,(3*s + 10 : 1/2*(-39*s + 71) : 1),0.490587331885912681236798319


2682d1,53,(-22 : 298*s + 11 : 1),0.750720029877775185854204520


2682d2,-51,(4 : -192*s - 2 : 1),0.723194985799107951644287964


2682e1,5,(-4 : -288*s + 2 : 1),0.601275167706457801475425896


2682f1,-3,(-6 : 6*s + 3 : 1),0.0530469228861421663331254701


2682g1,-3,(-10 : -3*s + 5 : 1),0.133656050323656620781027933


2682h1,-3,(-6 : 54*s + 3 : 1),0.0277047097901200367780443934


2682i1,NA,NA,E1


2682j1,-15,(s : -2*s + 4 : 1),0.507995969960936119579027265


2682j2,73,(-2*s + 11 : -7*s + 59 : 1),0.620692348315636750890727399


2682k1,17,(-1 : -64*s : 1),0.723194985799107951644287964


2682k2,NA,NA,E1


2682l1,1,(1 : 5 : 1),0.116071437122739236900219251


2682m1,1,(-3 : 28 : 1),0.175907206031663295050261874


2682n1,-111,(-1 : -486*s : 1),1.28011157440755372245803461


2682o1,12,(11 : 1/2*(9*s - 12) : 1),0.119442461021982290266930035


2682p1,24,(-9 : 1/2*(81*s + 8) : 1),0.273394891435613128568166273


2682p2,24,(-27 : 1341*s + 13 : 1),0.0911316304785377095227220919


2682q1,12,(1 : 1/2*(3*s - 2) : 1),0.264816272575674407097492751


