CremonaReference,Discriminant,Point,Height,Provable
285a1,5,(1/2*(-3*s + 11) : 1/2*(-15*s + 17) :  1),0.0674135889794470934378470141,0


285a2,1,(11 : -28 : 1),0.134827177958894186875694028,0

285b1,-3,(1/2*(5*s + 3) : 5*s - 2 : 1),0.0908094287923771130616791967,0

285b2,-3,(-9 : 1/2*(-15*s + 9) : 1),0.181618857584754226123358393,0

285c1,-4,(-2 : 1/2*(-15*s + 2) : 1),0.213379982195116028455048341,0

285c2,-4,(-8 : 1/2*(-15*s + 8) : 1),0.426759964390232056910096682,0

285c3,-11,(7 : 1/2*(285*s - 7) : 1),0.357160217509099401007180907,0

285c4,-11,(1/2*(-5*s + 31) : 25*s + 21 : 1),0.325532644559146127582018926,0

