CremonaReference,Discriminant,Point,Height,Provable
1712a1,-4,(-4 : -s : 1),0.135161153531638731077013910,0

1712b1,1,(12 : 2 : 1),0.310247712394944084816766119,0

1712c1,-4,(-1 : 1/2*s : 1),0.278267128068489529927793500,1

1712d1,1,(0 : 4 : 1),0.348678390947412047086425445,0

1712e1,-4,(-1 : 1/2*s : 1),0.208722934314571808924164563,1

1712f1,-4,(0 : -16*s : 1),0.0500120425156288600058074487,0

1712g1,28,(8 : 4*s : 1),0.559984456965660359942501365,0

1712g2,12,(-4*s : -24*s - 8 : 1),0.190413551964132550059897855,0

1712h1,28,(7 : 1/2*s : 1),0.279640643135983374996317772,0

1712i1,-116,(-12 : -16*s : 1),0.657101030893414103817740377,0

1712j1,-4,(0 : 2*s : 1),0.260449028534085218114338277,0

