CremonaReference,Discriminant,Point,Height,Provable
1066a1,8,(3 : -52*s - 2 : 1),0.539944592210110027895174777,0

1066b1,41,(12 : 1/2*(-13*s - 13) : 1),0.379416500938338071812149335,0

1066c1,-11,(0 : 32*s : 1),0.585547019943649301909581079,0

1066d1,-19,(0 : 1/2*(-41*s - 1) : 1),0.769971462313214088610373707,0

1066e1,17,(2*s - 5 : -6*s + 5 : 1),0.466083184531821495928272963,0

1066e2,-4,(-5*s + 1 : 39*s + 39 : 1),0.507506143551771501895043172,0

1066e3,920,(1/2*(5*s + 54) : 4*s + 141 : 1),1.35131475616715787279192523,0

1066e4,-84,(5 : 13*s - 3 : 1),1.01718243038026412918641494,0

