CremonaReference,Discriminant,Point,Height
1056a1,8,(1/2*(-3*s + 4) : 1/2*(9*s + 24) : 1),0.107172677641116545292373387


1056a2,8,(-2 : 9*s : 1),0.214345355282233090584746775


1056b1,-8,(1/2*(s - 4) : 1/2*(5*s + 4) : 1),0.365288481710693789534963021


1056b2,-4,(-3 : 6*s : 1),0.194236205336468876966940952


1056c1,-35,(s - 1 : 2*s - 16 : 1),0.719771431427263448760445844


1056c2,-20,(-14 : 3/2*s : 1),0.947036111868440264291529982


1056c3,-4,(6 : -3*s : 1),0.470539516980151320254899141


1056c4,-11,(-s + 5 : -5*s + 11 : 1),0.506500341260642591048594170


1056d1,40,(36 : 99*s : 1),0.431096287480987241234582164


1056d2,28,(-9 : -198*s : 1),0.416053470369209817134033118


1056d3,717,(23 : -290*s : 1),5.87562884321547894638701181


1056d4,136,(-8 : -99*s : 1),1.03089371314313356158807418


1056e1,44,(1/2*(s + 2) : 1/2*(-s - 6) : 1),0.603616741369891335560603622


1056e2,-24,(s : -2*s + 6 : 1),0.307790930302626343917155825


1056f1,-8,(-3/2*s : 1/2*(3*s + 12) : 1),0.0971181026682344384834704762


1056f2,1,(3 : 12 : 1),0.194236205336468876966940952


1056g1,-40,(-36 : 99*s : 1),0.431096287480987241234582164


1056g2,-955,(-3 : 264*s : 1),3.85123285652178237722334223


1056g3,-7,(9 : -396*s : 1),0.416053470369209817134033118


1056g4,-136,(8 : -99*s : 1),1.03089371314313356158807418


1056h1,12,(1/2*(s + 2) : 1/2*(-s + 6) : 1),0.207729004463498958186012333


1056h2,-11,(-s - 3 : -s + 11 : 1),0.405672872916695146873307978


1056i1,12,(1/2*(s - 2) : 1/2*(-5*s + 6) : 1),0.235269758490075660127449571


1056i2,1,(-6 : 6 : 1),0.470539516980151320254899141


1056i3,12,(s + 17 : -8*s - 24 : 1),0.470539516980151320254899141


1056i4,12,(-2*s + 8 : 13*s - 24 : 1),0.470539516980151320254899141


1056j1,-8,(-5 : 3/2*s : 1),0.428690710564466181169493549


1056j2,-8,(-3*s - 4 : 6*s + 30 : 1),0.214345355282233090584746774


