CremonaReference,Discriminant,Point,Height
2450a1,-3,(2 : -14*s - 1 : 1),0.144421132507219977419447090


2450b1,-15,(-15 : 1/2*(-35*s + 15) : 1),0.308066856990897190662693512


2450b2,-415,(-45 : 1/2*(25*s + 45) : 1),1.06031362554088124267675273


2450c1,952,(-26 : -175*s + 13 : 1),1.48994159711517500453492237


2450c2,-815,(-61 : 1/2*(-1225*s + 61) : 1),1.51448743287323330586683949


2450d1,21,(-12 : -98*s + 6 : 1),0.144421132507219977419447090


2450e1,140,(-17/2 : 1/8*(175*s + 34) : 1),0.613941328200020842034001637


2450e2,105,(9 : 1/2*(175*s - 9) : 1),0.226258149829452701058763541


2450e3,-520,(54 : 1/2*(-375*s - 54) : 1),1.69543436140038250993457290


2450e4,185,(9 : 1/2*(-1225*s - 9) : 1),1.73803239781991042854351199


2450f1,-7,(-10 : 1/2*(-49*s + 9) : 1),0.217698566798014317500275282


2450f2,161,(-24 : 1/2*(49*s + 23) : 1),0.681918234621350685648801968


2450g1,5,(-10 : -100*s + 5 : 1),0.0899900151923851153474684556


2450g2,440,(30 : 50*s - 15 : 1),0.986890041478104740824290365


2450h1,21,(-3 : 175*s + 1 : 1),0.901877708337338697598293029


2450h2,NA,NA,E1


2450i1,-420,(-41/2 : 1/8*(-1225*s + 78) : 1),1.10965739569892303786267337


2450i2,-527,(24 : 1/2*(-2327*s - 25) : 1),6.87714967709840815573611284


2450j1,-79,(-21 : 1/2*(-25*s + 21) : 1),1.07667017196081941915289349


2450j2,485,(4 : 40*s - 2 : 1),1.55037388072279427554105568


2450k1,-155,(-26 : -490*s + 13 : 1),1.45741947245865386584586767


2450l1,-7,(9 : 1/2*(35*s - 9) : 1),0.340266838826055812371920441


2450l2,101,(-12 : 882*s + 6 : 1),2.32752667076108135073429160


2450m1,280,(-3 : 35*s + 1 : 1),0.568619512802923249649757481


2450m2,-803,(-45 : 196*s + 22 : 1),1.90293683779805331959959025


2450n1,5,(-6 : 100*s + 3 : 1),0.369062041254757596019468205


2450o1,28,(2 : 1/2*(-s - 2) : 1),0.310416875870148970728410860


2450o2,-35,(-26 : 40*s + 13 : 1),0.197230263910879865069929406


2450p1,28,(5/2 : 1/8*(35*s - 10) : 1),0.259596839415923470077417360


2450p2,56,(20 : -35*s - 10 : 1),0.181367514061854930554374433


2450p3,-8,(-8 : -98*s + 4 : 1),1.34552897700726093416119538


2450p4,5,(-10 : 320*s + 5 : 1),0.979395916858505024059196238


2450q1,5,(-10 : 5*s + 5 : 1),0.393598099222435679426600662


2450q2,29,(10 : 50*s - 5 : 1),0.639514552076916615261838737


2450r1,-119,(-12 : 392*s + 6 : 1),1.40491280901820691848555612


2450s1,-35,(-15 : 35*s + 7 : 1),0.229892383111040265923701227


2450s2,-35,(-15 : 280*s + 7 : 1),0.689677149333120797771103681


2450t1,105,(-15 : -7*s + 7 : 1),0.429186742872561547150117222


2450t2,-7,(13 : 252*s - 7 : 1),1.18079429766730703827980198


2450u1,105,(-15 : -105*s + 7 : 1),1.07091564168487478103107527


2450u2,-103,(45 : 800*s - 23 : 1),1.43289911025060863960562756


2450v1,-4,(1/2*(7*s - 6) : -14*s + 26 : 1),0.458634195420482725499010062


2450v2,1,(46 : 369 : 1),0.244848979214626256014799060


2450v3,140,(29/2 : 1/8*(175*s - 58) : 1),0.259596839415923470077417360


2450v4,305,(32 : -245*s - 16 : 1),1.60055781071986485385052275


2450w1,5,(2 : 5*s - 1 : 1),0.229892383111040265923701227


2450w2,1,(-8 : -121 : 1),0.156680742679863240970295931


2450x1,-35,(-s - 3 : s + 19 : 1),0.393598099222435679426600661


2450x2,105,(-s - 3 : -s - 16 : 1),0.131199366407478559808866887


2450y1,-56,(1/2*(-7*s - 20) : 1/2*(-21*s - 284) :  1),0.332815942142875574706002551




2450y2,-420,(-38 : 1/2*(35*s + 38) : 1),0.350778087640522188019136473


2450y3,1,(-24 : 355 : 1),0.625416265222544224300978247


2450y4,28,(-10 : -343*s + 5 : 1),0.342423535324619059436355289


2450y5,385,(32 : 280*s - 16 : 1),0.210429933915514425450144997


2450y6,65,(32 : -5880*s - 16 : 1),2.05090963348220884959706678


2450z1,1,(22 : 114 : 1),0.182208928217265831223198424


2450z2,1,(62 : 369 : 1),0.242945237623021108297597898


2450ba1,-15,(9 : -70*s - 5 : 1),0.144421132507219977419447090


2450bb1,-840,(9 : 1/2*(35*s - 10) : 1),0.870961815264339368177082775


2450bb2,505,(-61 : 4410*s + 30 : 1),2.32752667076108135073429160


2450bc1,1,(9 : 30 : 1),0.0410068934727508440021631341


2450bd1,44,(15/2 : 1/8*(4891*s - 34) : 1),6.54878577257612825133290073


2450be1,140,(9 : 1/2*(5*s - 10) : 1),0.310416875870148970728410860


2450be2,-267,(-6 : 1/2*(625*s + 5) : 1),3.29911225468225741014924919


2450bf1,-35,(20 : 1/2*(-35*s - 21) : 1),0.870794267192057270001101128


2450bf2,24,(5/3 : 1/18*(9725*s - 24) : 1),4.44112091519355597944680607


2450bg1,-7,(9 : -140*s - 5 : 1),0.369062041254757596019468205


2450bh1,-7,(9 : 245*s - 5 : 1),0.0128468084018295699702072780


