CremonaReference,Discriminant,Point,Height,Provable
1568a1,-3,(s + 2 : -2*s - 4 : 1),0.624949707867639609494348386,0

1568a2,8,(-2*s + 2 : -4*s + 4 : 1),0.408570507978416172571590552,0

1568b1,-56,(-7 : 7*s : 1),0.817141015956832345143181105,0

1568b2,-84,(14 : -14*s : 1),0.605970561337740747776585737,0

1568c1,56,(12 : -7*s : 1),0.612005445790315651656367156,0

1568c2,56,(-2 : -7*s : 1),0.306002722895157825828183578,0

1568d1,8,(1/2*(-s + 4) : 1/2*(-s + 8) : 1),0.198926855269000696776417709,0

1568d2,8,(-2 : -7*s : 1),0.397853710538001393552835417,0

1568e1,-56,(-5 : -7/2*s : 1),0.612005445790315651656367156,0

1568e2,-56,(2 : -7*s : 1),0.306002722895157825828183578,0

1568f1,-56,(1/2*(-7*s + 32) : 49/2*s : 1),0.198926855269000696776417708,0

1568f2,-56,(16 : -49*s : 1),0.397853710538001393552835417,0

1568g1,8,(1/2*(s - 6) : 1/2*(-s + 20) : 1),0.533530212261188505012912701,0

1568g2,-168,(7 : 7*s : 1),0.444312937419809619897093667,0

1568g3,168,(-7 : -7*s : 1),0.444312937419809619897093667,0

1568g4,-7,(1/2*(7*s + 7) : 1/2*(21*s + 49) : 1),0.373610188450417576228364367,0

1568h1,56,(-2 : -7*s : 1),0.795707421076002787105670833,0

1568h2,56,(-16 : -49*s : 1),0.397853710538001393552835417,0

1568i1,-20,(1/2*(s - 2) : 1/2*(-s + 6) : 1),0.347789229949934992945165159,0

1568i2,-8,(2 : 7*s : 1),0.397853710538001393552835417,0

