CremonaReference,Discriminant,Point,Height,Provable
882a1,8,(-12 : -147*s + 6 : 1),0.510314708006458712614896768,0

882a2,21,(-26 : -126*s + 13 : 1),0.0712452092381059886992246288,0

882b1,-3,(-4 : -3*s + 2 : 1),0.213735627714317966097673889,0

882b2,-3,(4 : -18*s - 2 : 1),0.0712452092381059886992246288,0

882c1,-84,(2 : 1/2*(-21*s - 2) : 1),0.260480259330367623561784990,0

882c2,181,(-12 : 196*s + 6 : 1),1.75424197813565926285861127,0

882d1,28,(1/2*(-3*s + 18) : -6*s + 27 : 1),0.121960127434470897419963035,0

882d2,-35,(s - 19 : 2*s - 29 : 1),0.394717122214859082628955253,0

882e1,1,(9 : -225 : 1),0.553231005869078509371410859,0

882e2,105,(30 : 126*s - 15 : 1),0.348773658589429867480828499,0

882e3,105,(9 : 1/2*(189*s - 9) : 1),0.697547317178859734961656997,0

882e4,417,(-24 : 675*s + 12 : 1),4.33462401952997181452610863,0

882e5,-231,(9 : 1/2*(-1323*s - 9) : 1),0.528808697273411148531421776,0

882e6,924,(-12 : 1/2*(-189*s + 12) : 1),0.951058762053473204337932482,0

882f1,-7,(9 : -42*s - 5 : 1),0.0712452092381059886992246288,0

882f2,NA,NA,E1,NA

882g1,1,(-1 : 6 : 1),0.0712452092381059886992246288,0

882g2,1,(13 : 20 : 1),0.213735627714317966097673889,0

882h1,1,(51 : -404 : 1),0.0470535053945949882255363481,0

882h2,1,(69 : 253 : 1),0.141160516183784964676609044,0

882i1,28,(1/2*(-7*s + 32) : 1/2*(-21*s + 228) :  1),0.175389043820261094009568236,0


882i2,28,(23 : 1/2*(63*s - 24) : 1),0.350778087640522188019136473,0

882i3,-231,(-19 : 21*s + 9 : 1),0.631289801746543276350434991,0

882i4,-56,(-33 : -49*s + 16 : 1),0.580676632262472230859343963,0

882i5,-231,(-19 : -168*s + 9 : 1),0.210429933915514425450144997,0

882i6,-39,(-19 : 3528*s + 9 : 1),2.05090963348220884959706678,0

882j1,-399,(-19 : -42*s + 9 : 1),1.06381990535609436114652432,0

882j2,-7,(23 : -3276*s - 12 : 1),1.27044464565406468208948140,0

882k1,-3,(-12 : 1/2*(63*s + 11) : 1),0.134507872999761182998708069,0

882k2,-3,(3 : -81*s - 2 : 1),0.0672539364998805914993540346,0

882l1,21,(23 : -126*s - 12 : 1),0.134507872999761182998708070,0

882l2,21,(-19 : 567*s + 9 : 1),0.0672539364998805914993540346,0

