CremonaReference,Discriminant,Point,Height,Provable
320a1,24,(4 : -s : 1),0.683761292663034636003265955,1

320a2,24,(2/3 : -10/9*s : 1),0.341880646331517318001632977,0

320a3,24,(2*s + 2 : -8*s + 40 : 1),0.170940323165758659000816489,0

320a4,24,(2*s + 10 : -8*s - 56 : 1),0.170940323165758659000816489,0

320b1,8,(-s + 4 : 3*s - 8 : 1),0.180551334516106403666501923,1

320b2,-24,(-2/3 : 10/9*s : 1),0.341880646331517318001632977,0

320b3,168,(-2*s + 14 : -8*s + 104 : 1),0.500868242163436782881505173,0

320b4,-24,(2*s + 6 : -8*s - 8 : 1),0.170940323165758659000816489,0

320c1,-120,(-5 : -s : 1),0.326221266817101401343868164,1

320c2,5,(4*s + 9 : 16*s + 40 : 1),0.280965137178339899227575981,0

320c3,-4,(-6 : 5/2*s : 1),0.275624609339441636631360699,0

320c4,-4,(5*s - 5 : 10*s - 40 : 1),0.137812304669720818315680349,0

320d1,8,(0 : 1/2*s : 1),0.179346451977639862965374691,1

320d2,8,(-s + 1 : -2*s - 4 : 1),0.0896732259888199314826873455,0

320e1,-8,(0 : 1/2*s : 1),0.179346451977639862965374691,1

320e2,40,(-s + 3 : -2*s + 12 : 1),0.321476858449147899614111609,0

320f1,8,(-s + 1 : -s + 4 : 1),0.206718457004581227473520524,1

320f2,-20,(-s + 1 : 2*s : 1),0.280965137178339899227575981,0

320f3,40,(-s + 1 : -3*s - 20 : 1),0.0689061523348604091578401746,0

320f4,1,(-5 : 40 : 1),0.137812304669720818315680349,0

