CremonaReference,Discriminant,Point,Height
240a1,28,(1/2*(-3*s + 12) : 1/2*(-9*s + 48) : 1),0.397201134439157616790100000


240a2,13,(-s + 3 : -s + 7 : 1),0.594011927700340724736120490


240a3,76,(s - 2 : -3*s + 18 : 1),0.460618460073565423630530494


240a4,8,(4 : 6*s : 1),0.380232254452351324400913426


240a5,8,(-6*s + 16 : -48*s - 136 : 1),0.760464508904702648801826853


240a6,24,(0 : 10*s : 1),0.432355383063025910391861668


240b1,-7,(-3*s + 3 : 9*s + 3 : 1),0.379048679074714215552156658


240b2,124,(2*s + 12 : 8*s + 76 : 1),0.530567107109210289993671741


240b3,28,(8 : 10*s : 1),0.722815623314009922108811229


240b4,-7,(-4 : -120*s : 1),0.379048679074714215552156658


240b5,28,(2*s - 4 : -8*s + 116 : 1),0.542111717485507441581608422


240b6,28,(16 : 50*s : 1),0.361407811657004961054405615


240b7,924,(2*s + 52 : 8*s + 556 : 1),0.948596610488109730875233290


240b8,173,(-4 : 240*s : 1),2.37036444015316592808492813


240c1,-4,(-s : 2 : 1),0.222905284926845802907508548


240c2,-4,(-3*s - 2 : -3*s - 18 : 1),0.111452642463422901453754274


240c3,-4,(-2*s - 4 : -6*s - 16 : 1),0.222905284926845802907508548


240c4,8,(-3*s : 9*s + 24 : 1),0.222905284926845802907508549


240d1,-3,(-6 : 8*s : 1),0.325078210998281531387058286


240d2,-3,(0 : 10*s : 1),0.650156421996563062774116571


240d3,-132,(-18 : 2*s : 1),0.584554973598741444366298261


240d4,24,(3*s + 2 : -3*s - 36 : 1),0.331137272025042478802973214


240d5,28,(6 : 30*s : 1),0.344589038412044577656737144


240d6,21,(-4*s + 14 : -28*s + 108 : 1),0.553840094708502291934054532


240d7,552,(3*s + 30 : 39*s - 1032 : 1),2.11818100979978952531660185


240d8,28,(-26 : 54*s : 1),0.172294519206022288828368572


