CremonaReference,Discriminant,Point,Height
405a1,5,(-2 : 1/2*(5*s - 1) : 1),0.349568353391697901147224178


405a2,-120,(-9/2 : 1/8*(9*s - 4) : 1),0.440067917783684823683176282


405b1,5,(3*s + 9 : 1/2*(27*s + 59) : 1),0.420606161634289850235029807


405b2,-15,(6 : 1/2*(15*s - 1) : 1),0.349568353391697901147224178


405c1,-3,(1/2*(-s + 1) : 1/2*(s + 1) : 1),0.193443109677602135163092312


405c2,-3,(-10 : 5*s + 5 : 1),0.174873859078833436119448942


405d1,-3,(1/2*(-3*s - 1) : 3*s + 2 : 1),0.193443109677602135163092312


405d2,1,(31 : 29 : 1),0.174873859078833436119448942


405e1,5,(-3 : 1/2*(-9*s - 1) : 1),0.103819800395949263721535538


405f1,-15,(1 : 1/2*(-s - 1) : 1),0.103819800395949263721535538


