CremonaReference,Discriminant,Point,Height,Provable
2934a1,5,(0 : -2*s : 1),0.608568571178919319960710282,0

2934a2,-3,(s - 2 : 10*s - 5 : 1),0.425967014332617777015300694,0

2934b1,13,(6 : -12*s - 3 : 1),0.659820044420175860321172622,0

2934c1,-3,(0 : 36*s : 1),0.324685755862548285638758350,0

2934d1,1,(9 : -18 : 1),0.666087280245612854209811829,0

2934d2,-8,(-9/2*s : 1/2*(9*s - 162) : 1),0.215907542163816675986271146,0

2934e1,-3,(2 : 72*s - 1 : 1),0.0503348387242798725843173741,0

2934f1,-3,(0 : 6*s : 1),0.0826924699989182078665360522,0

2934g1,12,(-3*s + 7 : 6*s - 31 : 1),0.407916982335557566818014520,0

2934g2,-3,(3*s + 7 : 1/2*(-39*s + 181) : 1),0.425967014332617777015300694,0

2934h1,1,(55 : -460 : 1),0.259813544339093554489281494,0

2934i1,1,(13 : 11 : 1),0.136491622836903191660054331,0

2934j1,-15,(11 : -2304*s - 6 : 1),0.849188544871496471828369693,0

2934k1,24,(1/2*(-3*s - 2) : 3*s + 9 : 1),0.479704532598721388359806613,0

2934k2,-11,(-s + 7 : 1/2*(-3*s + 57) : 1),0.738284153787854272621749036,0

2934l1,-3,(0 : 1/2*(9*s - 1) : 1),0.229405419036077931817837352,0

2934m1,-111,(-33 : -3*s + 16 : 1),0.658036464177636095402812121,0

2934m2,33,(-3*s - 30 : 18*s + 28 : 1),0.445251926567721130183945661,0

2934m3,33,(3 : 723*s - 2 : 1),3.87389780057913411736896921,0

2934n1,NA,NA,E1,NA

2934o1,57,(23 : -54*s - 12 : 1),0.638919041916801560581850395,0

