CremonaReference,Discriminant,Point,Height,Provable
342a1,-15,(-9 : 3*s + 4 : 1),0.188760387023824578875895782,0

342a2,-15,(-3*s + 6 : -15*s + 1 : 1),0.0629201290079415262919652608,0

342a3,57,(-3*s : 3*s + 256 : 1),0.0860750626386641216838781778,0

342b1,12,(1/2*(9*s + 4) : 18*s - 69 : 1),0.0673838201663367371888062969,0

342b2,12,(-13 : 1/2*(81*s + 12) : 1),0.134767640332673474377612594,0

342c1,1,(24 : -120 : 1),0.354950451951167944060358052,0

342c2,-3,(3*s + 3 : -15*s - 33 : 1),0.177475225975583972030179026,0

342c3,17,(1/2*(9*s + 39) : -36*s + 150 : 1),0.523546228917145421043876237,0

342c4,120,(0 : -57/2*s : 1),0.432636567372840315068581634,0

342d1,12,(1/2*(-3*s + 8) : 3*s - 16 : 1),0.190993200239729920407527197,0

342d2,12,(13 : 1/2*(9*s - 14) : 1),0.381986400479459840815054393,0

342e1,1,(0 : 1 : 1),0.311372269638456624561805484,0

342e2,-8,(1/2*(s - 4) : 1/2*(-3*s + 10) : 1),0.155686134819228312280902742,0

342f1,21,(-16 : -72*s + 8 : 1),0.164610107320105698521519435,0

342f2,129,(32 : -144*s - 16 : 1),1.20517588997396742732786171,0

342f3,213,(44 : 1050*s - 22 : 1),4.37954355805826202428319384,0

342f4,156,(8 : 162*s - 4 : 1),0.986230012650159597160113702,0

342g1,12,(8 : 6*s - 4 : 1),0.327925939750735550811929276,0

342g2,60,(13/2 : 1/8*(57*s - 26) : 1),0.345506054936249701641388647,0

