CremonaReference,Discriminant,Point,Height
1394a1,21,(2 : -16*s - 1 : 1),0.538985638005351182492618828


1394a2,1,(71 : -179 : 1),1.45433109670842150682147257


1394b1,-3,(-2 : -17*s + 1 : 1),0.443581494025630425653126854


1394b2,-3,(4 : 34*s - 2 : 1),0.221790747012815212826563428


1394c1,989,(-82 : -136*s + 41 : 1),1.42889570475815535224677885


1394c2,NA,NA,E1


1394d1,-68,(-2 : 1/2*(-s + 2) : 1),0.325164303640567245576362640


1394e1,17,(1/2*(s + 3) : 1/2*(-s + 7) : 1),0.232043953068715297897515078


1394e2,1,(1 : -9 : 1),0.464087906137430595795030156


1394f1,-15,(-5/3 : 1/9*(-164*s + 3) : 1),0.771636037519764785902240939


1394f2,-3,(-2 : 1/2*(41*s + 1) : 1),0.546342790515977028445034618


1394g1,-4,(-13/2 : 1/8*(-41*s + 26) : 1),0.333179878167324689083867732


1394g2,-211,(-31 : 1/2*(-17*s + 31) : 1),1.12437136892862373024071780


1394h1,1,(3 : 2 : 1),0.105282307230339608547991660


