CremonaReference,Discriminant,Point,Height,Provable
1368a1,24,(3*s + 12 : 9*s + 81 : 1),0.335767450408798522768190372,0

1368a2,76,(-s + 23 : 7*s + 76 : 1),0.326294542378110762952763430,0

1368b1,12,(3*s + 3 : -9*s : 1),0.273774057523628734695437250,0

1368b2,24,(3*s + 21 : -18*s - 162 : 1),0.522538400383786871098933615,0

1368c1,-15,(-3*s - 5 : 18*s - 36 : 1),0.133138935391886104080051488,0

1368d1,-8,(-s - 2 : -s - 7 : 1),0.335767450408798522768190373,0

1368d2,-7,(-7 : -6*s : 1),0.473579104413222471243586794,0

1368e1,1,(5 : 6 : 1),0.536009954725937961104177247,0

1368e2,24,(-s + 11 : 9*s - 24 : 1),0.268004977362968980552088623,0

1368f1,-3,(2 : 6*s : 1),0.0654148695884119662456632223,0

1368g1,24,(11 : 18*s : 1),0.549034424095603218514871152,0

1368g2,168,(3*s - 1 : -9*s + 36 : 1),0.549895947838281134543657834,0

1368g3,-264,(-37 : -18*s : 1),1.22045162225308984113290689,0

1368g4,204,(5 : 27*s : 1),0.861013027117837163594902267,0

1368h1,12,(-1 : -6*s : 1),0.103366441093285452720164291,0

1368i1,-3,(-10 : 18*s : 1),0.0321222210000764774899217068,0

1368j1,24,(3*s + 7 : 9*s + 36 : 1),0.278328539731946441374976823,0

1368j2,24,(19 : -18*s : 1),0.556657079463892882749953646,0

