CremonaReference,Discriminant,Point,Height
1926a1,-107,(s - 9 : -s - 49 : 1),0.382168050352026619034495469


1926a2,-15,(3*s + 10 : 1/2*(-39*s + 71) : 1),0.364106534803008601800250634


1926b1,-3,(2 : 48*s - 1 : 1),0.282330064628012802567759709


1926c1,-3,(0 : 12*s : 1),0.0500120425156288600058074487


1926d1,21,(6 : 3*s - 3 : 1),0.559984456965660359942501365


1926d2,12,(-3*s : 3*s + 54 : 1),0.190413551964132550059897855


1926e1,-3,(s : s - 5 : 1),0.382168050352026619034495469


1926e2,-8,(1/2*(s - 2) : 4*s - 4 : 1),0.286117802449156189541712770


1926f1,-15,(5 : -18*s - 3 : 1),0.273934357257613791901860216


1926f2,-24,(1/2*(9*s - 38) : 1/2*(63*s + 234) :  1),0.186261653841930007872391740




1926g1,-3,(0 : 1/2*(-3*s - 1) : 1),0.260449028534085218114338277


1926h1,24,(-3 : -27*s + 1 : 1),0.374177418240171112849878626


1926h2,892,(-45 : -72*s + 22 : 1),2.69852812528707503499041735


1926i1,-87,(-9 : 12*s + 4 : 1),0.657101030893414103817740377


