CremonaReference,Discriminant,Point,Height
1938a1,57,(1/2*(-s + 11) : 1/2*(-3*s + 23) : 1),0.230647837229615540581757969


1938a2,-8,(1/2*(-5*s - 4) : 1/2*(9*s + 42) : 1),0.461295674459231081163515937


1938b1,NA,NA,E1


1938b2,NA,NA,E1


1938c1,-123,(-24 : -8*s + 12 : 1),0.960793172572000093756373677


1938c2,-3,(2 : -51*s - 1 : 1),0.210928668141862258065706167


1938d1,5,(10 : 228*s - 5 : 1),0.336118064623314427285036249


1938d2,17,(27 : 1/2*(-513*s - 27) : 1),0.840228660817963786238804492


1938e1,85,(-3/5 : 1/25*(-972*s - 5) : 1),0.277755857406722961259494499


1938f1,-323,(1/9*(s - 28) : 1/27*(-s + 190) : 1),0.542393451474565912464589276


1938f2,17,(1/2*(3*s + 3) : -s - 14 : 1),0.271196725737282956232294638


1938f3,24,(1/2*(-3*s + 10) : 1/2*(19*s + 66) :  1),0.542393451474565912464589276




1938f4,-4,(-9/2*s : 1/2*(-9*s + 44) : 1),0.465127042816130132726816896


1938g1,5,(3*s + 4 : 3*s + 14 : 1),0.262364931965650446264550571


1938g2,8,(1/2*(-9*s - 6) : 18*s + 37 : 1),0.234995485231179701953182592


1938h1,57,(2*s + 8 : 4*s + 53 : 1),0.0694756847099800871491507618


1938h2,1,(42 : -327 : 1),0.138951369419960174298301523


1938i1,17,(3*s + 15 : -18*s - 84 : 1),0.361063460906637281224661837


1938i2,-3,(-6 : -17*s + 3 : 1),0.260347029502954461424773524


1938j1,8,(12 : -5168*s - 6 : 1),0.513692235657526213101203389


1938j2,NA,NA,E1


