CremonaReference,Discriminant,Point,Height
1610a1,-3,(-12 : 40*s + 6 : 1),0.221189849845302796637695218


1610a2,-483,(-10 : 35*s + 5 : 1),0.753663285674921840048798468


1610b1,-7,(4*s + 25 : -56*s - 27 : 1),0.155390588320460644100023019


1610b2,-15,(-15 : -46*s + 7 : 1),0.280486213317038801409159118


1610c1,161,(3*s + 28 : -23*s - 256 : 1),0.261946173131300193032434242


1610c2,8,(7*s + 1 : -63*s + 111 : 1),0.130973086565650096516217121


1610c3,221,(36 : 1/2*(161*s - 37) : 1),1.01269685655312385877835166


1610c4,1,(61 : 557 : 1),1.04778469252520077212973697


1610d1,253,(17 : 1/2*(7*s - 17) : 1),0.753782541728783614800878398


1610d2,-20,(1/2*(-7*s + 42) : 1/2*(49*s - 196) :  1),0.626208762702552543927335142




1610d3,-203,(-32 : 5*s + 16 : 1),1.05304033113840258803469160


1610d4,-308,(-39/2 : 1/8*(-115*s + 78) : 1),1.18519927167984636366787192


1610e1,12,(-5*s + 6 : 35*s + 107 : 1),0.412976948931305542332098147


1610e2,-11,(11 : 1/2*(-115*s - 11) : 1),0.666007983695973614412312841


1610e3,-164,(1/2*(-7*s - 106) : 14*s + 625 : 1),0.623844526637055604887697809


1610e4,-923,(-77 : 1/2*(-245*s + 77) : 1),1.52438253237653730762107088


1610f1,56,(1/2*(-5*s + 34) : 1/2*(-25*s + 192) :  1),0.460125597642709305006595569




1610f2,-3,(-15 : 7*s + 7 : 1),0.582658160069133590557198077


1610f3,-995,(-52 : 1/2*(s + 51) : 1),1.46198273413659083690639782


1610f4,-195,(-s - 11 : 1/2*(-3*s - 141) : 1),0.837395870087782115096896134


1610g1,1,(44 : -92 : 1),0.0583555307615168836500647458


1610g2,-20,(7*s + 24 : 301*s - 292 : 1),0.0291777653807584418250323729


